"treatment","cohort0","replicate","cohort","sex","individual","tarsus","femur","tibia","winglength","wingwidth","thorax","head","thorax_c","cohort_n"
"SCT","0","3",0,"F","1",7.7129386686377,9.27725215190473,8.94309181970686,11.2058097529522,10.0303705671111,10.0666600725035,9.85583264124216,0.202340397012829,1
"SCT","0","3",0,"F","2",7.7190901881018,9.30838890920664,8.94860405944846,11.250300159089,10.0738927838643,10.1006956073269,9.85562293664428,0.23637593183626,1
"SCT","0","3",0,"F","3",7.72228321687018,9.26963356762625,8.97698843530701,11.1894006431778,10.0805522231692,10.0981479151385,9.85709713590968,0.233828239647822,1
"SCT","0","3",0,"F","4",7.70661950954333,9.2868856284875,8.94099130637964,11.1912540330846,10.0449786203154,10.109777280103,9.86022022202912,0.245457604612335,1
"SCT","0","3",0,"F","5",7.65420537527662,9.22988877326459,9.04326050272041,11.2167482343969,10.0952742698059,10.0986543084457,9.8965969393464,0.234334632955077,1
"SCT","0","3",0,"F","6",7.70277346958472,9.21971272050634,8.97889363686108,11.1734965070717,10.0657860580753,10.0810723146262,9.83479166241529,0.216752639135485,1
"SCT","0","3",0,"F","7",7.69525766718255,9.2263942252228,8.9188851159963,11.124108087064,9.98481136523033,10.0129180757943,9.81875918833837,0.148598400303635,1
"SCT","0","3",0,"F","8",7.68070931487203,9.29557582761209,9.00369639329406,11.2326413080941,10.0769667515126,10.068822659653,9.91487398091621,0.204502984162312,1
"SCT","0","3",0,"F","9",7.76228475941279,9.22859664264207,9.02761726284376,11.1692182459175,10.0283035120711,10.032444500517,9.87245178774443,0.168124825026366,1
"SCT","0","3",0,"F","10",7.65641499499542,9.2678238307947,8.94904934240323,11.1661585624457,10.0208452440517,10.0507965513071,9.86048208834579,0.186476875816469,1
"SCT","0","3",0,"F","11",7.7190901881018,9.27431701942326,8.98101938186059,11.1632983174955,10.0104477379116,10.055896534909,9.89312062892337,0.191576859418298,1
"SCT","0","3",0,"F","12",7.6502569133878,9.12799695108828,8.93986067399583,11.1515927024607,10.0401724099416,9.99169835992759,9.78961815019134,0.127378684436925,1
"SCT","0","3",0,"F","13",7.66585419933131,9.25285462595139,8.91793675347907,11.1801880131114,10.0513983416949,10.07841663417,9.85897455787297,0.21409695867936,1
"SCT","0","3",0,"F","14",7.58613871925244,9.26472984388085,8.93572386411684,11.0694668191902,9.95976786622933,9.99001334217245,9.81639298905626,0.125693666681777,1
"SCT","0","3",0,"F","15",7.52700353673532,9.24863914655097,9.01484036896063,11.1192319177105,9.99980178488171,10.0504724209754,9.80815919353729,0.186152745484746,1
"SCT","0","3",0,"F","16",7.73860815890602,9.24639644796455,8.95690063075939,11.151564392512,9.96962072980661,10.0449874149786,9.857985534635,0.180667739487905,1
"SCT","0","3",0,"F","17",7.63733578813358,9.26027769144252,8.95372735828974,11.1579941585044,9.99055457608804,10.0772154353308,9.82317830787476,0.212895759840171,1
"SCT","0","3",0,"F","18",7.7019617905423,9.21503795757942,8.98183695933032,11.2018701909349,10.0481198187624,10.1164132089375,9.87635535567116,0.25209353344683,1
"SCT","0","3",0,"F","19",7.72896439743536,9.29830185878038,9.03302130372493,11.192363319844,10.0094431662032,10.0843329374676,9.88597579600262,0.220013261976971,1
"SCT","0","3",0,"F","20",7.72491120460347,9.2631978268753,8.94841938961638,11.1698659774769,10.0304372797902,10.147614927934,9.87439579271676,0.283295252443294,1
"SCT","0","3",0,"M","1",7.46635744593531,9.26025143587972,9.02315769424542,10.9870037775874,9.90929797681578,9.90834524074966,9.78574088024936,0.0440255652589894,1
"SCT","0","3",0,"M","2",7.58289526139187,9.25414279960268,8.96068105560019,10.990509733925,9.88921186605041,9.92291384364268,9.78016401089928,0.058594168152009,1
"SCT","0","3",0,"M","3",7.4830726382526,9.1809730085793,8.94605461379837,10.9888826035716,9.86826518108731,9.90539374459966,9.79048880037195,0.0410740691089906,1
"SCT","0","3",0,"M","4",7.66585419933131,9.2741003276167,8.96315641864512,11.0653465901176,9.93362905144385,9.90307413211493,9.80921389877428,0.0387544566242646,1
"SCT","0","3",0,"M","5",7.55696672388244,9.23873265243556,8.92278293243252,11.0142644521095,9.93538955615524,9.89349108641171,9.79210811400598,0.0291714109210375,1
"SCT","0","3",0,"M","6",7.50254415111779,9.21114505436162,8.9347645761539,11.0043915005303,9.93312683161924,9.92916471179958,9.76284827695357,0.0648450363089061,1
"SCT","0","3",0,"M","7",7.42902169247321,9.2262822239557,8.95458217970259,11.0209098158338,9.9702548703099,9.92586048128303,9.79441827083984,0.0615408057923652,1
"SCT","0","3",0,"M","8",7.51458356470505,9.22537245157033,8.93986067399583,10.9531820098051,9.91754558035004,9.88354787330523,9.79246209671225,0.0192281978145576,1
"SCT","0","3",0,"M","9",7.63627064560507,9.18734351103985,8.89214891699987,10.9816936513167,9.89881772253797,9.8990768165071,9.73247075835951,0.0347571410164349,1
"SCT","0","3",0,"M","10",7.48657810848916,9.21858711341291,8.98937502723328,11.0030519440471,9.87680996807276,9.89570062857998,9.7489298449266,0.0313809530893145,1
"SCT","0","3",0,"M","11",7.56550563370597,9.20151472609984,8.87671577921331,11.0399965487602,9.89397202342574,9.91477444283181,9.75083190832654,0.0504547673411384,1
"SCT","0","3",0,"M","12",7.47032747365547,9.21342510156047,8.94635382259321,11.0142553704982,9.87040254359217,9.8854092698113,9.75017750456352,0.0210895943206317,1
"SCT","0","3",0,"M","13",7.55655341567596,9.21246194978631,8.92320861790319,11.0522010134737,9.95885949112441,9.92325034151683,9.76070850564287,0.058930666026157,1
"SCT","0","3",0,"M","14",7.44595707127917,9.1669150468137,8.89115455101533,10.9774915891192,9.87160610532795,9.88692778111866,9.7283057115777,0.0226081056279881,1
"SCT","0","3",0,"M","15",7.57641450619518,9.18313964434977,8.93746539641808,11.0243795242639,9.93147898187473,9.9451921475413,9.77390226476139,0.0808724720506273,1
"SCT","0","3",0,"M","16",7.42370203172307,9.15076086610942,8.95298574216828,10.9667877772189,9.90705541410186,9.82270682503582,9.79217313774942,-0.0416128504548539,1
"SCT","0","3",0,"M","17",7.51599165887965,9.14388489379231,8.88287930189521,10.9436682439051,9.85587514521558,9.88542507236251,9.68936164800851,0.0211053968718353,1
"SCT","0","3",0,"M","18",7.3200064081645,9.11027736361361,8.72039496800523,10.8967797819382,9.82304503402389,9.75580212128873,9.67962316553442,-0.108517554201942,1
"SCT","0","3",0,"M","19",7.53394125865168,9.24240129195558,8.89092846313211,10.9808959086334,9.87258540732054,9.90732724533443,9.77920934863102,0.0430075698437626,1
"SCT","0","3",0,"M","20",7.53372405399598,9.2063379258037,8.92172646881146,10.9644086252116,9.88449273081666,9.90617502177286,9.76156233517004,0.041855346282194,1
"SCT","1","3",1,"F","1",7.50041169516624,9.13747160581837,8.84689041614806,11.0484606763743,9.92787737723102,9.93546493395461,9.76860006546295,0.0711452584639414,2
"SCT","1","3",1,"F","2",7.60058941160578,9.15339749419982,8.84559605377254,11.0732278860325,9.9703832698931,10.0180093464705,9.82309345233435,0.153689670979857,2
"SCT","1","3",1,"F","3",7.67951866469157,9.17688033274933,8.87910570285053,11.1239457732537,9.9999564085362,10.0567167157434,9.84191004994377,0.192397040252716,2
"SCT","1","3",1,"F","4",7.71140308334707,9.21416172730196,8.90079805196366,11.1377050566294,9.99907824049762,10.0431045169925,9.76048943045361,0.178784841501846,2
"SCT","1","3",1,"F","5",7.75425337850146,9.22650621779554,8.94408372606501,11.1169441145022,10.0016116774558,9.97928856514134,9.8220795140195,0.114968889650674,2
"SCT","1","3",1,"F","6",7.66566919099034,9.18357350428331,8.92044218361182,11.1279981501083,10.0132002171313,10.026814663238,9.84726992822541,0.162494987747335,2
"SCT","1","3",1,"F","7",7.59999479088722,9.17537738998339,8.83547524596964,11.0901776438886,10.031916994759,9.95521345895674,9.79011503986794,0.0908937834660701,2
"SCT","1","3",1,"F","8",7.44035975444005,9.20315460280412,8.90163431071769,11.094988460703,10.0007738039691,9.97988918404322,9.76056327973993,0.11556950855255,2
"SCT","1","3",1,"F","9",7.70690209121697,9.18236390998315,8.94482448586549,11.1208703857208,9.96544772236206,10.0773557584932,9.83250783919193,0.213036083002482,2
"SCT","1","3",1,"F","10",7.68555336016854,9.2317377698769,8.94795217802946,11.1647402530967,10.0743284121394,10.0813108103364,9.80638850801618,0.216991134845685,2
"SCT","1","3",1,"F","11",7.71412762405449,9.27181441441516,9.03086314187922,11.2181129700096,10.0676676201739,10.0971677340029,9.90604150009605,0.232848058512207,2
"SCT","1","3",1,"F","12",7.55018206173971,9.18355042991245,8.91704328060647,11.0796821075463,10.0181616693323,9.99580716709419,9.83281224574394,0.131487491603519,2
"SCT","1","3",1,"F","13",7.54633995726628,9.19082821673764,8.97385908830488,11.1089475983317,9.98865151576469,10.0752197887061,9.83247739500381,0.210900113215425,2
"SCT","1","3",1,"F","14",7.67145926154935,9.23639441036636,8.97814888551352,11.1402431813082,10.0301601453755,10.0344472266853,9.83789336463998,0.170127551194668,2
"SCT","1","3",1,"F","15",7.69438992740731,9.27223109354187,9.05183070229999,11.1532949963007,9.98542562954619,10.0732887627266,9.86715738757991,0.208969087235953,2
"SCT","1","3",1,"F","16",7.71094208885984,9.25527175323218,8.99456100028392,11.1699626462749,10.0763455224923,10.0962746634148,9.88120189660691,0.231954987924174,2
"SCT","1","3",1,"F","17",7.71925573773837,9.26018141870945,8.91993812148174,11.1393797919451,10.0458572208479,10.0827133920479,9.85181530393928,0.218393716557239,2
"SCT","1","3",1,"F","18",7.7696569748521,9.31026263002791,8.99976509209016,11.161924038942,10.0218780459148,10.0542728466429,9.84551181665754,0.189953171152206,2
"SCT","1","3",1,"F","19",7.65641499499542,9.21791583366258,8.91822521038894,11.1447041101191,10.0266451604566,10.0767726361589,9.82213848343643,0.212452960668189,2
"SCT","1","3",1,"F","20",7.64802445627866,9.28125990462709,8.97575243464984,11.1576230170256,10.0848158802343,10.0866027492843,9.85599162770887,0.222283073793641,2
"SCT","1","3",1,"M","1",7.60058941160578,9.18591593893541,8.90679826017114,10.9700796399402,9.93231412764116,9.92246505768692,9.73484826129869,0.0581453821962477,2
"SCT","1","3",1,"M","2",7.51226307987726,9.19966763398772,8.91381996341947,11.0145096340077,9.93050036726704,9.84573459838927,9.74859480224047,-0.0185850771013971,2
"SCT","1","3",1,"M","3",7.5801634275298,9.13721905526352,8.82658382335344,10.9163547626099,9.82452551703988,9.84373994166277,9.73093383094809,-0.0205797338279012,2
"SCT","1","3",1,"M","4",7.33834560996101,9.05982243155325,8.72197821272024,10.8622607820559,9.81329222710601,9.74897202997165,9.66935181730512,-0.115347645519016,2
"SCT","1","3",1,"M","5",7.49429303371728,9.12174371590353,8.82808429863758,10.9523629232375,9.83660264053265,9.91259394261616,9.73053928978473,0.048274267125489,2
"SCT","1","3",1,"M","6",7.64621724692185,9.20467437883458,8.86703009280874,10.9659039368269,9.93419418270251,9.90640420517349,9.76984795733242,0.0420845296828212,2
"SCT","1","3",1,"M","7",7.33297980055012,9.17904848965672,8.96412925700125,10.9425915203268,9.90416258675246,9.83233921715217,9.73050410252991,-0.0319804583384968,2
"SCT","1","3",1,"M","8",7.56474047367185,9.1562550767568,8.9095686358648,10.9735028081642,9.85543780823486,9.87746807500156,9.71062751464747,0.0131483995108947,2
"SCT","1","3",1,"M","9",7.44858631816073,9.07353920593811,8.85465548434447,10.8852916756999,9.84218258500193,9.86421654619083,9.72549625650125,-0.000103129299843019,2
"SCT","1","3",1,"M","10",7.43811782768069,9.15649961489062,8.79556566490228,10.9302803624949,9.89600689034455,9.77966611067155,9.6892478544802,-0.0846535648191171,2
"SCT","1","3",1,"M","11",7.50306198057353,9.08935518991466,8.90433620805867,10.9412888376575,9.87180087329758,9.83192226138872,9.72881410424112,-0.0323974141019523,2
"SCT","1","3",1,"M","12",7.57056812370434,9.16899100497751,8.92626212885975,10.9583727225597,9.91051136054744,9.83749201385912,9.72832081493183,-0.0268276616315486,2
"SCT","1","3",1,"M","13",7.34015186859722,9.23204570572032,8.98440877433993,10.9923550240085,9.92744755597329,9.90521784324456,9.74396573982092,0.0408981677538858,2
"SCT","1","3",1,"M","14",7.51874520199112,9.15010449785336,8.89534770484891,10.954728206121,9.91087657051005,9.83044320511132,9.76298344325324,-0.033876470379349,2
"SCT","1","3",1,"M","15",7.42429581055861,9.15718128121726,8.90627822195331,10.9247748327435,9.85378283770448,9.88963592176412,9.73628089545915,0.025316246273448,2
"SCT","1","3",1,"M","16",7.3580747988664,9.15650901937574,8.89076452725866,10.9701960166816,9.90050328150702,9.81110234607007,9.74368931637671,-0.0532173294205993,2
"SCT","1","3",1,"M","17",7.4297689286291,9.21793385867605,8.93974045806092,10.9924024432127,9.91395070341989,9.88798505651141,9.74356727476043,0.0236653810207361,2
"SCT","1","3",1,"M","18",7.45873535029182,9.09701488771158,8.92658752909781,10.9106911892201,9.84124385300692,9.80409984314152,9.70066512163204,-0.0602198323491532,2
"SCT","1","3",1,"M","19",7.45217648761139,9.18149070995224,8.90652987675656,10.9558931838049,9.86632303164585,9.80968267362429,9.71409409544039,-0.0546370018663751,2
"SCT","1","3",1,"M","20",7.39106173178837,9.18867770408438,8.92049202634148,10.9621708182525,9.87680996807276,9.86614193017367,9.72665345711755,0.0018222546829989,2
"SCT","2","3",2,"F","1",7.55655341567596,9.18555191232694,8.87602487295186,11.0777739495281,9.93708769531532,9.98772503226739,9.77263102476646,0.123405356776717,3
"SCT","2","3",2,"F","2",7.42191922749562,9.08095116053869,8.68591828926461,11.0030009509856,9.91022972332343,9.89544956174459,9.7244062779472,0.0311298862539235,3
"SCT","2","3",2,"F","3",7.37403180029719,9.03282151462184,8.71352687657927,10.9792671976393,9.918959960177,9.82639207033188,9.72549625650125,-0.037927605158794,3
"SCT","2","3",2,"F","4",7.31332386261445,9.01121500923895,8.74926708959739,10.9954130042043,9.84952510941689,9.87024510657462,9.69888583428099,0.00592543108395027,3
"SCT","2","3",2,"F","5",7.3216680256668,8.96613735549325,8.74678308412868,10.9248700766758,9.81345625970517,9.76647126590034,9.63467900577546,-0.0978484095903269,3
"SCT","2","3",2,"F","6",7.41963276476079,9.02517290171726,8.72979895381303,10.9677420922255,9.84033085486127,9.73705672903844,9.6742366254802,-0.127262946452227,3
"SCT","2","3",2,"F","7",7.52074846816715,9.06373907585071,8.72807873402497,11.0112839136421,9.91583538044653,9.81539802691966,9.69493686899109,-0.048921648571012,3
"SCT","2","3",2,"F","8",7.48626386267591,9.05921892602123,8.80724581411944,11.0121598827243,9.90784056796514,9.88315224306794,9.71345078604205,0.0188325675772738,3
"SCT","2","3",2,"F","9",7.43986528390227,9.08499377416157,8.81037529918394,10.9400136616084,9.8385382939162,9.79996676324009,9.63974934502371,-0.064352912250575,3
"SCT","2","3",2,"F","10",7.48277262992502,9.07518683708138,8.71227984681379,11.015755655476,9.94172274116541,9.90637528112072,9.70133723912454,0.0420556056300505,3
"SCT","2","3",2,"F","11",7.54926547380381,9.11942491716443,8.865609871079,11.0956507644687,9.95282870883203,9.96801878834527,9.72378522753293,0.103699112854596,3
"SCT","2","3",2,"F","12",7.52899537637976,9.04607044201702,8.79455077152468,10.9979030185476,9.90114889066436,9.87059183369441,9.67857873177566,0.0062721582037355,3
"SCT","2","3",2,"F","13",7.53944732126616,9.09571575197454,8.7967608733945,11.0143760215259,9.90745223565286,9.8762599397832,9.69258035355401,0.0119402642925284,3
"SCT","2","3",2,"F","14",7.4847964764921,9.03934899095001,8.77296712828118,10.9594539080619,9.86222330200637,9.79773745176112,9.68521273245284,-0.0665822237295544,3
"SCT","2","3",2,"F","15",7.412436558066,9.01279508243254,8.78048038528287,10.9859179112506,9.89491653604303,9.82350825420608,9.67219152156362,-0.0408114212845945,3
"SCT","2","3",2,"F","16",7.58118671993212,9.19934357900909,8.86744382153425,11.0989491664412,10.0008288043383,9.94846325230205,9.73734943523315,0.0841435768113783,3
"SCT","2","3",2,"F","17",7.4176722933018,9.02825468864299,8.77358042255998,11.0012713500377,9.82228051014888,9.90387449670723,9.75610586449767,0.039554821216564,3
"SCT","2","3",2,"F","18",7.56110751584501,9.17284575456534,8.89557873575681,11.0770363125078,9.95193220856423,10.0295015858616,9.80927339640752,0.165181910370912,3
"SCT","2","3",2,"F","19",7.43745231010715,9.0157841678248,8.79058100363502,10.9371780241404,9.85963482426462,9.82971132031091,9.70068308304142,-0.0346083551797616,3
"SCT","2","3",2,"F","20",7.49020941159424,9.07485348052139,8.78282179959986,10.9959912386974,9.88968151729178,9.88653307679521,9.67718671490014,0.0222134013045441,3
"SCT","2","3",2,"M","1",7.35220731194156,9.06756509823035,8.67858246399642,10.8384283831706,9.72428638050163,9.67551399758026,9.64822792239353,-0.188805677910409,3
"SCT","2","3",2,"M","2",7.09587759492592,9.01886018948691,8.69481091113734,10.832000916723,9.76140386392457,9.69167952977868,9.57851497238393,-0.172640145711988,3
"SCT","2","3",2,"M","3",7.43505080033732,8.98526679315668,8.72633111776131,10.8580106882221,9.76331951075047,9.70107304707972,9.59111882172782,-0.163246628410951,3
"SCT","2","3",2,"M","4",7.22808215096613,8.93659489305121,8.54054313397857,10.801010022517,9.72815466933952,9.61802122166146,9.54066556276131,-0.246298453829208,3
"SCT","2","3",2,"M","5",7.32010716675196,9.00863327415587,8.76604954281756,10.8552292300073,9.76489338024147,9.58206285241829,9.57239168599784,-0.282256823072377,3
"SCT","2","3",2,"M","6",7.32777770940563,9.00749188288262,8.7268885586622,10.8567595508941,9.76714934936256,9.73438209805037,9.60428026796521,-0.129937577440302,3
"SCT","2","3",2,"M","7",7.36839139053059,9.08520128935647,8.76340905134503,10.8764631514544,9.82304503402389,9.78584005557813,9.61853468316232,-0.078479619912537,3
"SCT","2","3",2,"M","8",7.259262128224,9.0122599224999,8.72854061206944,10.8095606711265,9.71344697109918,9.65621775821043,9.55713886239327,-0.208101917280237,3
"SCT","2","3",2,"M","9",7.39318638479237,8.97754216101363,8.76631455887778,10.849238583218,9.78674003618554,9.73605307152802,9.57121330462446,-0.128266603962654,3
"SCT","2","3",2,"M","10",7.25808808702381,9.00493480979313,8.72733182380254,10.8455245968044,9.76650866766078,9.72361603332245,9.54939455820698,-0.140703642168219,3
"SCT","2","3",2,"M","11",7.3110612878558,9.01046074591052,8.70278634969794,10.8260665657315,9.7703024058666,9.65196166575437,9.5433006857077,-0.212358009736301,3
"SCT","2","3",2,"M","12",7.37113330936125,9.04348936429387,8.79414582315519,10.8982723035563,9.84232290365895,9.70551427158866,9.64543658973373,-0.158805403902006,3
"SCT","2","3",2,"M","13",7.45510031708818,9.00975814608126,8.71861253460983,10.8332207520548,9.7042121111232,9.64833169416545,9.57607213251977,-0.215987981325219,3
"SCT","2","3",2,"M","14",7.34355936838607,9.07291649893241,8.79498581325444,10.8815300791654,9.74796944941968,9.7596472812944,9.61647157941768,-0.104672394196269,3
"SCT","2","3",2,"M","15",7.193869299394,8.98836095285278,8.71594751176853,10.8173919185463,9.69554895530427,9.62137308051765,9.55432730112471,-0.242946594973022,3
"SCT","2","3",2,"M","16",7.32632377550067,9.05632362043766,8.69258153912033,10.8908337783053,9.81182703633909,9.74202716914863,9.64093993808549,-0.122292506342044,3
"SCT","2","3",2,"M","17",7.29260931478391,8.99144849067906,8.69097867064729,10.8391228783563,9.71065389248418,9.71206657141401,9.58848648436357,-0.152253104076657,3
"SCT","2","3",2,"M","18",7.45873535029182,9.07147078272244,8.75947638228602,10.8890915994292,9.83911555420213,9.7575274214003,9.6932252971933,-0.106792254090367,3
"SCT","2","3",2,"M","19",7.33519166895309,9.03388161755486,8.73562107487588,10.8654861823693,9.80070467001691,9.72026594558528,9.59190758727131,-0.144053729905391,3
"SCT","2","3",2,"M","20",7.37403180029719,8.93459457861958,8.72197821272024,10.8295242319589,9.72919521321252,9.65177321712255,9.57356069893048,-0.212546458368118,3
"SCT","0","4",0,"F","1",7.66402950918207,9.21658135733556,8.88975789189508,11.1788841389234,9.9787606737427,10.0517403422219,9.81800715771569,0.187420666731246,1
"SCT","0","4",0,"F","2",7.59633871510484,9.23620309362936,8.95798022166153,11.1682496010665,10.0540309515056,10.072826914143,9.82475429917861,0.208507238652322,1
"SCT","0","4",0,"F","3",7.63044566228144,9.23873265243556,8.97145549513578,11.14840434393,9.98690990424927,10.0084370260949,9.87865478647514,0.144117350604215,1
"SCT","0","4",0,"F","4",7.80956814686947,9.24639644796455,8.94184824866293,11.1274404982761,10.0073432792357,10.0868187357053,9.84340761795966,0.222499060214629,1
"SCT","0","4",0,"F","5",7.58728337193658,9.22207364068425,8.93297036677869,11.1239854516493,9.98070868713043,10.0051891488674,9.85580038098029,0.14086947337668,1
"SCT","0","4",0,"F","6",7.61118226754774,9.2063379258037,8.90040501130278,11.0881415836152,10.0100340223687,10.0695938014884,9.81206464572993,0.205274125997727,1
"SCT","0","4",0,"F","7",7.5552129125069,9.16236081279037,8.95333223802366,11.1691425029144,9.99064161866118,9.98591956158308,9.81838558690239,0.121599886092406,1
"SCT","0","4",0,"F","8",7.56883077907788,9.19025414135754,8.96940125762335,11.1178995173197,9.97536063587282,10.0055942354387,9.83499740333057,0.141274559948078,1
"SCT","0","4",0,"F","9",7.52899537637976,9.19712801502343,8.90440341069709,11.1011972589445,9.96101224693798,10.0158846672703,9.76061743348079,0.151564991779646,1
"SCT","0","4",0,"F","10",7.62322307589651,9.28372466581592,8.9733146247181,11.147651099075,9.99307141475192,10.0652916118624,9.83623123305325,0.200971936371692,1
"SCT","0","4",0,"F","11",7.51398177208486,9.23693707792838,8.94888101988222,11.0900853258617,9.98744133184822,10.0141719313908,9.81592638987773,0.149852255900161,1
"SCT","0","4",0,"F","12",7.57934988294633,9.20844868568194,8.94964645743703,11.1250827880666,9.98147866260163,9.96920149912988,9.83142784869968,0.104881823639206,1
"SCT","0","4",0,"F","13",7.72579881408216,9.21928509325769,8.94596211852404,11.1356908964344,9.99529207132766,10.0555454593033,9.84239855816789,0.191225783812586,1
"SCT","0","4",0,"F","14",7.6769639577434,9.1961081694088,8.94351700594134,11.1126096878417,9.96334189977057,9.95922788369365,9.8223531117615,0.0949082082029786,1
"SCT","0","4",0,"F","15",7.59814021335363,9.23620309362936,8.93124538421178,11.1445879543427,9.98612430198433,10.0478182567554,9.82438695733787,0.183498581264757,1
"SCT","0","4",0,"F","16",7.64129284163657,9.23583818672461,8.93023910786482,11.0839940715225,9.9668266591254,10.0223129895752,9.84988920224854,0.157993314084578,1
"SCT","0","4",0,"F","17",7.71553265169565,9.22580724196808,8.90944028841926,11.1296350817422,9.98553945153579,10.0658714239696,9.83247739500381,0.201551748478886,1
"SCT","0","4",0,"F","18",7.79701427522319,9.18533068673514,8.90787129483636,11.1278350742392,9.9964510325123,10.0343311729903,9.79571611027339,0.170011497499615,1
"SCT","0","4",0,"F","19",7.63278659088983,9.21058353759771,8.88719855592889,11.181956251404,9.99544980785041,10.098161551133,9.84108619002618,0.233841875642367,1
"SCT","0","4",0,"F","20",7.76624676870543,9.21534044959733,8.92176520103352,11.1448095904257,9.99425583948144,10.0639796992561,9.85339726859571,0.199660023765441,1
"SCT","0","4",0,"M","1",7.48719143882483,9.18825457645326,8.93489069041373,10.9519809751711,9.85595912191262,9.87472787813224,9.70160907557862,0.0104082026415675,1
"SCT","0","4",0,"M","2",7.5552129125069,9.18867770408438,8.91544919444508,10.9247568875305,9.81105654297165,9.80871640253568,9.68547206538677,-0.0556032729549916,1
"SCT","0","4",0,"M","3",7.34289834729072,9.16838951776232,8.9128014548679,10.9667649838899,9.8665961247939,9.89191429917407,9.75202344958936,0.0275946236834042,1
"SCT","0","4",0,"M","4",7.53249260954173,9.1491075692305,8.86436674886151,10.9897485234301,9.84700988205353,9.92798815958229,9.72191541376269,0.0636684840916217,1
"SCT","0","4",0,"M","5",7.45062798032255,9.10479010434697,8.86712204277951,10.9252330502481,9.87185528906015,9.84433003424885,9.6763023213117,-0.0199896412418195,1
"SCT","0","4",0,"M","6",7.35566841038364,9.17792775552498,8.88181595244176,10.9509524633896,9.85718057486178,9.88516092127226,9.77006072527476,0.0208412457815861,1
"SCT","0","4",0,"M","7",7.37030641527659,9.15650901937574,8.9139256690178,10.8260517842169,9.76882671046143,9.86463343460788,9.68780137751867,0.000313759117213763,1
"SCT","0","4",0,"M","8",7.3343272819918,9.15561061430096,8.90061277470737,10.9690505681382,9.80858400605361,9.80578030175639,9.75626635337857,-0.0585393737342788,1
"SCT","0","4",0,"M","9",7.25968244798833,9.16935457330284,8.88836554207415,10.9381329738707,9.8528255085115,9.86208899825012,9.67465470404255,-0.00223067724054715,1
"SCT","0","4",0,"M","10",7.23117528259476,9.08776805565243,8.83086844575648,10.870980091967,9.80259290832138,9.78310903508393,9.6799407734809,-0.0812106404067396,1
"SCT","0","4",0,"M","11",7.62013021798064,9.10621256836411,8.90312041990219,10.906535468587,9.88168511200209,9.88196922680244,9.70518433938759,0.0176495513117683,1
"SCT","0","4",0,"M","12",7.42783777646599,9.21624303379092,8.97716415975343,10.9490344113605,9.85269781660861,9.92825992538153,9.69489049772697,0.063940249890857,1
"SCT","0","4",0,"M","13",7.57517676907993,9.20272203857357,8.91292950365305,10.9629480599577,9.86995525052259,9.86985722092247,9.73607810888444,0.00553754543179785,1
"SCT","0","4",0,"M","14",7.44898566735695,9.15327496712506,8.89232399004096,10.9562822011262,9.84491342224026,9.87825554320393,9.7281672567967,0.0139358677132577,1
"SCT","0","4",0,"M","15",7.31814110386758,9.15099217655393,8.87819355004121,10.9643643059809,9.85711981610244,9.66685066219033,9.73068254331978,-0.19746901330034,1
"SCT","0","4",0,"M","16",7.30749136849385,9.15581292183878,8.84112098305939,10.9048639445402,9.83846209002278,9.86937792403133,9.65913886610032,0.00505824854065828,1
"SCT","0","4",0,"M","17",7.30538927788929,9.12912359033447,8.8928321462694,10.9606797091388,9.90306436809514,9.85685998365092,9.70303409637811,-0.00745969183974715,1
"SCT","0","4",0,"M","18",7.47602096871528,9.19625913372288,8.95692763038025,10.991461671116,9.88364079248877,9.91336247458353,9.73121270896929,0.0490427990928648,1
"SCT","0","4",0,"M","19",7.4423359435792,9.19444651851606,8.94666928465807,10.957742780969,9.90713925873515,9.87614634121174,9.6848729357608,0.0118266657210686,1
"SCT","0","4",0,"M","20",7.26276105685565,9.13879082099088,8.89513918177821,10.9434229851616,9.82016262029031,9.84362840098267,9.71113198465781,-0.0206912745080032,1
"SCT","1","4",1,"F","1",7.51517043763862,9.20432415327882,8.90900493812778,11.0769729624521,9.95166938235784,10.0396437751735,9.770747727001,0.175324099682861,2
"SCT","1","4",1,"F","2",7.53249260954173,9.13752401643168,8.92016524819665,11.0652939952394,9.90666127904147,9.99305040614007,9.80232655665202,0.128730730649398,2
"SCT","1","4",1,"F","3",7.57462788672117,9.21132614219055,8.90005118313298,11.0961521959705,9.9895809240223,10.0098252590052,9.7630669942686,0.145505583514559,2
"SCT","1","4",1,"F","4",7.5904473768015,9.19334685444761,8.97824466079842,11.1447444068769,9.97500605955707,10.0529850407973,9.82566518588919,0.188665365306584,2
"SCT","1","4",1,"F","5",7.68572280301435,9.27287757601737,9.00958114106014,11.1382158962564,10.0287890867552,10.0563417764951,9.83951396568435,0.192022101004452,2
"SCT","1","4",1,"F","6",7.54261713088044,9.16130670939013,8.9235899696341,11.1321001538063,10.0070408104981,10.0766184152542,9.86831605677114,0.21229873976351,2
"SCT","1","4",1,"F","7",7.48719143882483,9.17147356440664,8.92414247445317,11.0976321798714,9.94795217802946,9.99174239999819,9.82156047919004,0.127422724507516,2
"SCT","1","4",1,"F","8",7.49268481068199,9.18697524054793,8.99805522177637,11.1262921360717,10.0012137482234,10.0672015208375,9.86297891507741,0.202881845346838,2
