"","X","Initials","Treatment","Replicate","Generation","Cohort","Sex","Individual","Trait","Area","Mean","Min","Max","Angle","Length","scale","scale_mm","length_mm","Cohort0","length_um"
"563",563,"AW","SCT","1","35",3,"F",3,"L",108,119.304,86.516,133.449,-34.287,106.508,1.48e-06,0.00148,0.15763184,2,157.63184
"564",564,"AW","SCT","1","35",3,"F",4,"L",108,118.971,102.494,151.166,-127.405,107.005,1.48e-06,0.00148,0.1583674,2,158.3674
"565",565,"AW","SCT","1","35",3,"F",5,"L",117,131.943,94.345,155.069,-89.012,116.017,1.48e-06,0.00148,0.17170516,2,171.70516
"566",566,"AW","SCT","1","35",3,"F",6,"L",108,109.893,88.001,138.849,-19.618,107.224,1.48e-06,0.00148,0.15869152,2,158.69152
"567",567,"AW","SCT","1","35",3,"F",7,"L",116,117.819,86,138.874,-43.243,115.313,1.48e-06,0.00148,0.17066324,2,170.66324
"568",568,"AW","SCT","1","35",3,"F",8,"L",105,115.515,81.36,147.32,-78.906,103.942,1.48e-06,0.00148,0.15383416,2,153.83416
"569",569,"AW","SCT","1","35",3,"F",9,"L",124,112.36,79.352,134.76,-19.904,123.369,1.48e-06,0.00148,0.18258612,2,182.58612
"570",570,"AW","SCT","1","35",3,"F",10,"L",106,125.264,89.182,154,-7.667,104.938,1.48e-06,0.00148,0.15530824,2,155.30824
"571",571,"AW","SCT","1","35",3,"F",11,"L",96,122.001,83.038,149.417,-119.521,95.383,1.48e-06,0.00148,0.14116684,2,141.16684
"572",572,"AW","SCT","1","35",3,"F",12,"L",100,120.529,96.987,144.758,-29.673,98.98,1.48e-06,0.00148,0.1464904,2,146.4904
"573",573,"AW","SCT","1","35",3,"F",13,"L",105,117.019,92.178,140.343,-164.358,103.846,1.48e-06,0.00148,0.15369208,2,153.69208
"574",574,"AW","SCT","1","35",3,"F",14,"L",90,126.034,101.065,149.302,-45.909,89.107,1.48e-06,0.00148,0.13187836,2,131.87836
"575",575,"AW","SCT","1","35",3,"F",15,"L",94,111.681,94.224,142.968,-80.74,93.215,1.48e-06,0.00148,0.1379582,2,137.9582
"576",576,"AW","SCT","1","35",3,"F",16,"L",113,116.582,81.418,174,6.68,111.759,1.48e-06,0.00148,0.16540332,2,165.40332
"577",577,"AW","SCT","1","35",3,"F",17,"L",105,125.709,101.089,173.516,46.169,103.966,1.48e-06,0.00148,0.15386968,2,153.86968
"578",578,"AW","SCT","1","35",3,"F",18,"L",101,104.914,80.112,131.75,13.339,99.69,1.48e-06,0.00148,0.1475412,2,147.5412
"579",579,"AW","SCT","1","35",3,"F",19,"L",110,124.409,94.18,154.43,-162.897,108.812,1.48e-06,0.00148,0.16104176,2,161.04176
"580",580,"AW","SCT","1","35",3,"F",20,"L",95,133.041,94.83,176.544,-74.638,94.372,1.48e-06,0.00148,0.13967056,2,139.67056
"581",581,"AW","SCT","1","35",3,"M",1,"L",101,94.477,33.7,145.2,-87.138,100.125,1.48e-06,0.00148,0.148185,2,148.185
"582",582,"AW","SCT","1","35",3,"M",2,"L",109,98.267,39.464,129.473,-129.738,107.935,1.48e-06,0.00148,0.1597438,2,159.7438
"583",583,"AW","SCT","1","35",3,"M",3,"L",102,90.792,39.609,128.761,-53.471,100.802,1.48e-06,0.00148,0.14918696,2,149.18696
"584",584,"AW","SCT","1","35",3,"M",4,"L",106,83.896,31.709,148.18,-57.821,105.152,1.48e-06,0.00148,0.15562496,2,155.62496
"585",585,"AW","SCT","1","35",3,"M",5,"L",117,103.319,61.862,155.164,-5.957,115.624,1.48e-06,0.00148,0.17112352,2,171.12352
"586",586,"AW","SCT","1","35",3,"M",6,"L",110,96.406,68.633,127.991,-87.374,109.115,1.48e-06,0.00148,0.1614902,2,161.4902
"587",587,"AW","SCT","1","35",3,"M",7,"L",109,97.63,48.556,140.074,35.166,107.648,1.48e-06,0.00148,0.15931904,2,159.31904
"588",588,"AW","SCT","1","35",3,"M",8,"L",106,98.537,46.335,139.041,-81.793,105.076,1.48e-06,0.00148,0.15551248,2,155.51248
"589",589,"AW","SCT","1","35",3,"M",9,"L",111,99.082,60.36,129.652,8.865,110.318,1.48e-06,0.00148,0.16327064,2,163.27064
"590",590,"AW","SCT","1","35",3,"M",10,"L",96,97.13,47.024,162.663,56.646,94.578,1.48e-06,0.00148,0.13997544,2,139.97544
"591",591,"AW","SCT","1","35",3,"M",11,"L",99,96.237,34.885,180.414,-110.283,98.082,1.48e-06,0.00148,0.14516136,2,145.16136
"592",592,"AW","SCT","1","35",3,"M",12,"L",87,95.94,57.832,128.186,-44.061,86.279,1.48e-06,0.00148,0.12769292,2,127.69292
"593",593,"AW","SCT","1","35",3,"M",13,"L",103,102.42,41.01,145.969,-96.776,101.71,1.48e-06,0.00148,0.1505308,2,150.5308
"594",594,"AW","SCT","1","35",3,"M",14,"L",104,97.022,72.13,134.729,-48.918,103.479,1.48e-06,0.00148,0.15314892,2,153.14892
"595",595,"AW","SCT","1","35",3,"M",15,"L",94,78.646,40,112,-109.406,93.301,1.48e-06,0.00148,0.13808548,2,138.08548
"596",596,"AW","SCT","1","35",3,"M",16,"L",99,95.393,47.57,180.546,-24.734,97.99,1.48e-06,0.00148,0.1450252,2,145.0252
"597",597,"AW","SCT","1","35",3,"M",17,"L",91,91.179,64.278,127.831,-74.578,90.25,1.48e-06,0.00148,0.13357,2,133.57
"598",598,"AW","SCT","1","35",3,"M",18,"L",94,101.399,51,146.202,18.239,92.655,1.48e-06,0.00148,0.1371294,2,137.1294
"599",599,"AW","SCT","1","35",3,"M",19,"L",107,85.396,46.178,128.961,-59.315,105.816,1.48e-06,0.00148,0.15660768,2,156.60768
"600",600,"AW","SCT","1","35",3,"M",20,"L",107,88.052,36.58,174.383,-131.186,106.301,1.48e-06,0.00148,0.15732548,2,157.32548
"601",601,"AW","SCT","2","35",1,"F",1,"L",108,100.882,76.786,133.589,-162.582,106.902,1.86e-06,0.00186,0.19883772,0,198.83772
"602",602,"AW","SCT","2","35",1,"F",2,"L",106,107.2,87.482,143.743,-149.036,104.957,1.86e-06,0.00186,0.19522002,0,195.22002
"603",603,"AW","SCT","2","35",1,"F",3,"L",96,114.315,79.025,139.387,-80.34,95.352,1.86e-06,0.00186,0.17735472,0,177.35472
"604",604,"AW","SCT","2","35",1,"F",4,"L",101,115.595,82.562,176.055,8.616,100.13,1.86e-06,0.00186,0.1862418,0,186.2418
"605",605,"AW","SCT","2","35",1,"F",5,"L",107,137.672,93.819,184.138,-96.52,105.683,1.86e-06,0.00186,0.19657038,0,196.57038
"606",606,"AW","SCT","2","35",1,"F",6,"L",106,100.069,77.723,126.095,-136.153,105.38,1.86e-06,0.00186,0.1960068,0,196.0068
"607",607,"AW","SCT","2","35",1,"F",7,"L",109,125.925,98.571,150.201,-151.305,108.301,1.86e-06,0.00186,0.20143986,0,201.43986
"608",608,"AW","SCT","2","35",1,"F",8,"L",106,119.151,88.032,144.286,-74.505,104.809,1.86e-06,0.00186,0.19494474,0,194.94474
"609",609,"AW","SCT","2","35",1,"F",9,"L",97,123.131,89.84,165.117,-122.196,95.718,1.86e-06,0.00186,0.17803548,0,178.03548
"610",610,"AW","SCT","2","35",1,"F",10,"L",101,109.791,85.837,150.739,-112.225,100.464,1.86e-06,0.00186,0.18686304,0,186.86304
"611",611,"AW","SCT","2","35",1,"F",11,"L",109,106.047,70.535,139.296,-148.671,107.703,1.86e-06,0.00186,0.20032758,0,200.32758
"612",612,"AW","SCT","2","35",1,"F",12,"L",102,107.898,76.353,140.776,-119.604,101.213,1.86e-06,0.00186,0.18825618,0,188.25618
"613",613,"AW","SCT","2","35",1,"F",13,"L",110,139.876,109.448,170.666,-59.668,108.908,1.86e-06,0.00186,0.20256888,0,202.56888
"614",614,"AW","SCT","2","35",1,"F",14,"L",99,141.923,102,167.867,-46.236,98.311,1.86e-06,0.00186,0.18285846,0,182.85846
"615",615,"AW","SCT","2","35",1,"F",15,"L",107,117.097,85.501,144.913,-142.267,106.212,1.86e-06,0.00186,0.19755432,0,197.55432
"616",616,"AW","SCT","2","35",1,"F",16,"L",99,109.587,90.004,137.825,-115.263,98.412,1.86e-06,0.00186,0.18304632,0,183.04632
"617",617,"AW","SCT","2","35",1,"F",17,"L",109,132.162,104.222,166.667,93.18,108.167,1.86e-06,0.00186,0.20119062,0,201.19062
"618",618,"AW","SCT","2","35",1,"F",18,"L",104,116.476,80.854,150.447,-2.224,103.078,1.86e-06,0.00186,0.19172508,0,191.72508
"619",619,"AW","SCT","2","35",1,"F",19,"L",104,121.145,78.357,147.287,-74.208,102.883,1.86e-06,0.00186,0.19136238,0,191.36238
"620",620,"AW","SCT","2","35",1,"F",20,"L",111,137.046,92.201,159.261,-76.849,109.882,1.86e-06,0.00186,0.20438052,0,204.38052
"621",621,"AW","SCT","2","35",1,"M",1,"L",128,95.851,39.518,147.326,-139.154,126.905,1.48e-06,0.00148,0.1878194,0,187.8194
"622",622,"AW","SCT","2","35",1,"M",2,"L",133,100.005,50.664,146.206,-55.827,131.746,1.48e-06,0.00148,0.19498408,0,194.98408
"623",623,"AW","SCT","2","35",1,"M",3,"L",126,103.455,71.96,129.486,26.565,125.22,1.48e-06,0.00148,0.1853256,0,185.3256
"624",624,"AW","SCT","2","35",1,"M",4,"L",124,91.389,42.744,144.668,-76.414,123.454,1.48e-06,0.00148,0.18271192,0,182.71192
"625",625,"AW","SCT","2","35",1,"M",5,"L",133,86.483,29.793,124.318,-165.964,131.939,1.48e-06,0.00148,0.19526972,0,195.26972
"626",626,"AW","SCT","2","35",1,"M",6,"L",110,98.239,73,136.064,-85.28,109.371,1.48e-06,0.00148,0.16186908,0,161.86908
"627",627,"AW","SCT","2","35",1,"M",7,"L",118,92.198,44.154,140.553,-26.346,117.171,1.48e-06,0.00148,0.17341308,0,173.41308
"628",628,"AW","SCT","2","35",1,"M",8,"L",121,92.803,33.817,173.35,-176.662,120.204,1.48e-06,0.00148,0.17790192,0,177.90192
"629",629,"AW","SCT","2","35",1,"M",9,"L",133,82.006,44.364,119.091,-14.036,131.939,1.48e-06,0.00148,0.19526972,0,195.26972
"630",630,"AW","SCT","2","35",1,"M",10,"L",122,87.645,49.69,115.089,-110.833,120.905,1.48e-06,0.00148,0.1789394,0,178.9394
"631",631,"AW","SCT","2","35",1,"M",11,"L",119,81.382,43.898,120.593,-113.962,118.186,1.48e-06,0.00148,0.17491528,0,174.91528
"632",632,"AW","SCT","2","35",1,"M",12,"L",131,97.698,39.146,134.373,-57.901,129.85,1.48e-06,0.00148,0.192178,0,192.178
"633",633,"AW","SCT","2","35",1,"M",13,"L",94,84.338,66.591,99.258,-93.077,93.134,1.86e-06,0.00186,0.17322924,0,173.22924
"634",634,"AW","SCT","2","35",1,"M",14,"L",94,94.341,43,147.994,-43.264,93.381,1.86e-06,0.00186,0.17368866,0,173.68866
"635",635,"AW","SCT","2","35",1,"M",15,"L",101,91.789,47.229,173.456,-5.768,99.504,1.86e-06,0.00186,0.18507744,0,185.07744
"636",636,"AW","SCT","2","35",1,"M",16,"L",99,97.191,74.184,156.898,26.565,98.387,1.86e-06,0.00186,0.18299982,0,182.99982
"637",637,"AW","SCT","2","35",1,"M",17,"L",93,100.137,65.991,178.035,-78.079,91.984,1.86e-06,0.00186,0.17109024,0,171.09024
"638",638,"AW","SCT","2","35",1,"M",18,"L",92,102.54,61,136.388,-44.556,91.22,1.86e-06,0.00186,0.1696692,0,169.6692
"639",639,"AW","SCT","2","35",1,"M",19,"L",96,97.481,61.238,166.746,-137.564,94.847,1.86e-06,0.00186,0.17641542,0,176.41542
"640",640,"AW","SCT","2","35",1,"M",20,"L",84,96.942,52.904,137,38.66,83.241,1.86e-06,0.00186,0.15482826,0,154.82826
"641",641,"AW","SCT","2","35",2,"F",1,"L",103,98.868,65.292,130,-34.16,101.514,1.86e-06,0.00186,0.18881604,1,188.81604
"642",642,"AW","SCT","2","35",2,"F",2,"L",112,115.612,75.327,136.748,-71.075,111,1.86e-06,0.00186,0.20646,1,206.46
"643",643,"AW","SCT","2","35",2,"F",3,"L",94,122.675,93.02,190.281,17.464,93.301,1.86e-06,0.00186,0.17353986,1,173.53986
"644",644,"AW","SCT","2","35",2,"F",4,"L",99,108.997,82.683,173,-127.104,97.801,1.86e-06,0.00186,0.18190986,1,181.90986
"645",645,"AW","SCT","2","35",2,"F",5,"L",94,109.489,77.989,139.505,-87.537,93.086,1.86e-06,0.00186,0.17313996,1,173.13996
"646",646,"AW","SCT","2","35",2,"F",6,"L",109,106.94,91.016,127.852,-58.671,107.703,1.86e-06,0.00186,0.20032758,1,200.32758
"647",647,"AW","SCT","2","35",2,"F",7,"L",107,122.627,96.691,152.225,9.819,105.546,1.86e-06,0.00186,0.19631556,1,196.31556
"648",648,"AW","SCT","2","35",2,"F",8,"L",103,115.998,72.983,142.024,-116.065,102.416,1.86e-06,0.00186,0.19049376,1,190.49376
"649",649,"AW","SCT","2","35",2,"F",9,"L",101,102.102,76.56,123.56,-66.501,100.319,1.86e-06,0.00186,0.18659334,1,186.59334
"650",650,"AW","SCT","2","35",2,"F",10,"L",100,97.291,72.352,119,26.307,99.282,1.86e-06,0.00186,0.18466452,1,184.66452
"651",651,"AW","SCT","2","35",2,"F",11,"L",108,97.883,73.476,126.036,148.392,106.85,1.86e-06,0.00186,0.198741,1,198.741
"652",652,"AW","SCT","2","35",2,"F",12,"L",98,107.725,81.311,148.905,163.811,96.84,1.86e-06,0.00186,0.1801224,1,180.1224
"653",653,"AW","SCT","2","35",2,"F",13,"L",110,116.638,90.087,181.51,160.062,108.503,1.86e-06,0.00186,0.20181558,1,201.81558
"654",654,"AW","SCT","2","35",2,"F",14,"L",106,115.725,80.8,137.619,158.299,105.475,1.86e-06,0.00186,0.1961835,1,196.1835
"655",655,"AW","SCT","2","35",2,"F",15,"L",109,107.665,86.837,131.848,47.261,107.564,1.86e-06,0.00186,0.20006904,1,200.06904
"656",656,"AW","SCT","2","35",2,"F",16,"L",102,104.062,88.822,167,-48.601,101.316,1.86e-06,0.00186,0.18844776,1,188.44776
"657",657,"AW","SCT","2","35",2,"F",17,"L",113,105.218,81.661,140.987,-150.001,112.004,1.86e-06,0.00186,0.20832744,1,208.32744
"658",658,"AW","SCT","2","35",2,"F",18,"L",99,118.311,90,150.717,25.514,97.509,1.86e-06,0.00186,0.18136674,1,181.36674
"659",659,"AW","SCT","2","35",2,"F",19,"L",116,113.437,79.043,141.236,-56.032,114.547,1.86e-06,0.00186,0.21305742,1,213.05742
"660",660,"AW","SCT","2","35",2,"F",20,"L",101,97.894,72.279,144.071,155.746,99.81,1.86e-06,0.00186,0.1856466,1,185.6466
"661",661,"AW","SCT","2","35",2,"M",1,"L",97,103.781,49.898,152.667,-124.354,95.692,1.86e-06,0.00186,0.17798712,1,177.98712
"662",662,"AW","SCT","2","35",2,"M",2,"L",100,99.219,46,158.792,-141.159,98.858,1.86e-06,0.00186,0.18387588,1,183.87588
"663",663,"AW","SCT","2","35",2,"M",3,"L",93,91.978,71.739,117,-94.351,92.266,1.86e-06,0.00186,0.17161476,1,171.61476
"664",664,"AW","SCT","2","35",2,"M",4,"L",94,90.997,40,132.774,5.528,93.434,1.86e-06,0.00186,0.17378724,1,173.78724
"665",665,"AW","SCT","2","35",2,"M",5,"L",93,85.886,45,116.87,-86.889,92.136,1.86e-06,0.00186,0.17137296,1,171.37296
"666",666,"AW","SCT","2","35",2,"M",6,"L",93,112.694,51.348,163.304,-175.03,92.347,1.86e-06,0.00186,0.17176542,1,171.76542
"667",667,"AW","SCT","2","35",2,"M",7,"L",101,95.842,52.485,143.207,-171.951,99.985,1.86e-06,0.00186,0.1859721,1,185.9721
"668",668,"AW","SCT","2","35",2,"M",8,"L",97,101.971,70.961,131.617,-153.435,96.151,1.86e-06,0.00186,0.17884086,1,178.84086
"669",669,"AW","SCT","2","35",2,"M",9,"L",98,84.895,73.59,105.289,-34.509,97.082,1.86e-06,0.00186,0.18057252,1,180.57252
"670",670,"AW","SCT","2","35",2,"M",10,"L",95,99.289,44.95,134.574,141.054,93.862,1.86e-06,0.00186,0.17458332,1,174.58332
"671",671,"AW","SCT","2","35",2,"M",11,"L",91,100.851,50.556,150.233,-34.574,89.872,1.86e-06,0.00186,0.16716192,1,167.16192
"672",672,"AW","SCT","2","35",2,"M",12,"L",103,93.872,46.775,132.971,-55.376,102.078,1.86e-06,0.00186,0.18986508,1,189.86508
"673",673,"AW","SCT","2","35",2,"M",13,"L",82,106.966,69.628,140.889,-112.457,81.154,1.86e-06,0.00186,0.15094644,1,150.94644
"674",674,"AW","SCT","2","35",2,"M",14,"L",93,100.465,70.242,159.325,22.954,92.309,1.86e-06,0.00186,0.17169474,1,171.69474
"675",675,"AW","SCT","2","35",2,"M",15,"L",101,84.103,34.442,131.846,-128.125,100.424,1.86e-06,0.00186,0.18678864,1,186.78864
"676",676,"AW","SCT","2","35",2,"M",16,"L",95,96.488,76.041,125.324,-98.561,94.048,1.86e-06,0.00186,0.17492928,1,174.92928
"677",677,"AW","SCT","2","35",2,"M",17,"L",85,110.889,52.053,173.408,-110.158,84.155,1.86e-06,0.00186,0.1565283,1,156.5283
"678",678,"AW","SCT","2","35",2,"M",18,"L",84,88.023,39.614,174,-125.218,83.235,1.86e-06,0.00186,0.1548171,1,154.8171
"679",679,"AW","SCT","2","35",2,"M",19,"L",98,106.203,65.691,172.214,-145.981,96.519,1.86e-06,0.00186,0.17952534,1,179.52534
"680",680,"AW","SCT","2","35",2,"M",20,"L",95,100.39,54,144.243,9.162,94.202,1.86e-06,0.00186,0.17521572,1,175.21572
"681",681,"AW","SCT","2","35",3,"F",1,"L",92,124.843,84.275,152.144,-73.361,90.802,1.86e-06,0.00186,0.16889172,2,168.89172
"682",682,"AW","SCT","2","35",3,"F",2,"L",92,131.673,86,162.493,23.199,91.389,1.86e-06,0.00186,0.16998354,2,169.98354
"683",683,"AW","SCT","2","35",3,"F",3,"L",101,126.482,103.54,153,-43.781,99.725,1.86e-06,0.00186,0.1854885,2,185.4885
"684",684,"AW","SCT","2","35",3,"F",4,"L",85,113.539,78,141.571,174.56,84.38,1.86e-06,0.00186,0.1569468,2,156.9468
"685",685,"AW","SCT","2","35",3,"F",5,"L",104,131.567,90.65,188.272,3.334,103.175,1.86e-06,0.00186,0.1919055,2,191.9055
"686",686,"AW","SCT","2","35",3,"F",6,"L",78,121.141,95.959,177.356,-23.587,77.473,1.86e-06,0.00186,0.14409978,2,144.09978
"687",687,"AW","SCT","2","35",3,"F",7,"L",85,133,105,186,0,84,1.86e-06,0.00186,0.15624,2,156.24
"688",688,"AW","SCT","2","35",3,"F",8,"L",83,122,85.186,176.426,-157.166,82.462,1.86e-06,0.00186,0.15337932,2,153.37932
"689",689,"AW","SCT","2","35",3,"F",9,"L",91,126.991,99.333,151.867,1.273,90.022,1.86e-06,0.00186,0.16744092,2,167.44092
"690",690,"AW","SCT","2","35",3,"F",10,"L",89,127.848,88.424,179.752,27.15,87.658,1.86e-06,0.00186,0.16304388,2,163.04388
"691",691,"AW","SCT","2","35",3,"F",11,"L",93,116.658,90,163,2.49,92.087,1.86e-06,0.00186,0.17128182,2,171.28182
"692",692,"AW","SCT","2","35",3,"F",12,"L",84,153.665,103.74,192.325,67.433,83.385,1.86e-06,0.00186,0.1550961,2,155.0961
"693",693,"AW","SCT","2","35",3,"F",13,"L",90,121.447,92.401,157,-116.565,89.443,1.86e-06,0.00186,0.16636398,2,166.36398
"694",694,"AW","SCT","2","35",3,"F",14,"L",100,118.974,85.616,147.866,-71.2,99.298,1.86e-06,0.00186,0.18469428,2,184.69428
"695",695,"AW","SCT","2","35",3,"F",15,"L",85,149.652,109.452,172.639,-43.556,84.172,1.86e-06,0.00186,0.15655992,2,156.55992
"696",696,"AW","SCT","2","35",3,"F",16,"L",94,126.491,103.257,172,52.017,92.617,1.86e-06,0.00186,0.17226762,2,172.26762
"697",697,"AW","SCT","2","35",3,"F",17,"L",89,123.355,102.045,145.909,-177.397,88.091,1.86e-06,0.00186,0.16384926,2,163.84926
"698",698,"AW","SCT","2","35",3,"F",18,"L",95,130.611,93.111,158.445,50.194,93.723,1.86e-06,0.00186,0.17432478,2,174.32478
"699",699,"AW","SCT","2","35",3,"F",19,"L",83,111.717,84.995,140.209,-32.525,81.835,1.86e-06,0.00186,0.1522131,2,152.2131
"700",700,"AW","SCT","2","35",3,"F",20,"L",96,142.811,116,165.032,-4.814,95.336,1.86e-06,0.00186,0.17732496,2,177.32496
"701",701,"AW","SCT","2","35",3,"M",1,"L",81,95.445,49.5,136,-93.576,80.156,1.86e-06,0.00186,0.14909016,2,149.09016
"702",702,"AW","SCT","2","35",3,"M",2,"L",77,108.732,51.557,145.072,-111.523,76.322,1.86e-06,0.00186,0.14195892,2,141.95892
"703",703,"AW","SCT","2","35",3,"M",3,"L",78,102.198,60.195,134,-147.131,77.389,1.86e-06,0.00186,0.14394354,2,143.94354
"704",704,"AW","SCT","2","35",3,"M",4,"L",74,129.814,59,173.861,146.746,72.945,1.86e-06,0.00186,0.1356777,2,135.6777
"705",705,"AW","SCT","2","35",3,"M",5,"L",82,100.088,41.619,157.807,-82.875,80.623,1.86e-06,0.00186,0.14995878,2,149.95878
"706",706,"AW","SCT","2","35",3,"M",6,"L",81,104.726,38.92,161.64,-162.474,79.699,1.86e-06,0.00186,0.14824014,2,148.24014
"707",707,"AW","SCT","2","35",3,"M",7,"L",82,108.107,41,138.6,-162.013,80.957,1.86e-06,0.00186,0.15058002,2,150.58002
"708",708,"AW","SCT","2","35",3,"M",8,"L",82,96.95,33.986,146.331,-133.995,80.623,1.86e-06,0.00186,0.14995878,2,149.95878
"709",709,"AW","SCT","2","35",3,"M",9,"L",75,96.801,43.503,136.203,-44.454,74.25,1.86e-06,0.00186,0.138105,2,138.105
"710",710,"AW","SCT","2","35",3,"M",10,"L",86,103.645,42.639,164.406,14.365,84.646,1.86e-06,0.00186,0.15744156,2,157.44156
"711",711,"AW","SCT","2","35",3,"M",11,"L",79,100.293,35.078,142.367,145.491,77.666,1.86e-06,0.00186,0.14445876,2,144.45876
"712",712,"AW","SCT","2","35",3,"M",12,"L",81,99.252,59.281,129,-61.504,79.649,1.86e-06,0.00186,0.14814714,2,148.14714
"713",713,"AW","SCT","2","35",3,"M",13,"L",85,91.318,45.531,143,-25.346,84.095,1.86e-06,0.00186,0.1564167,2,156.4167
"714",714,"AW","SCT","2","35",3,"M",14,"L",84,109.577,87.457,141.455,14.708,82.71,1.86e-06,0.00186,0.1538406,2,153.8406
"715",715,"AW","SCT","2","35",3,"M",15,"L",70,92.908,79.816,133.551,138.504,69.426,1.86e-06,0.00186,0.12913236,2,129.13236
"716",716,"AW","SCT","2","35",3,"M",16,"L",74,115.759,56.218,152.6,-115.866,73.348,1.86e-06,0.00186,0.13642728,2,136.42728
"717",717,"AW","SCT","2","35",3,"M",17,"L",87,100.171,52.236,137.937,-142.595,85.604,1.86e-06,0.00186,0.15922344,2,159.22344
"718",718,"AW","SCT","2","35",3,"M",18,"L",73,106.856,84.284,134,26.211,72.45,1.86e-06,0.00186,0.134757,2,134.757
"719",719,"AW","SCT","2","35",3,"M",19,"L",76,118.676,59.653,194.067,42.839,75.007,1.86e-06,0.00186,0.13951302,2,139.51302
"720",720,"AW","SCT","2","35",3,"M",20,"L",83,88.486,48.431,130.823,-22.19,82.079,1.86e-06,0.00186,0.15266694,2,152.66694
"721",721,"AW","SCT","3","35",1,"F",1,"L",114,107.298,80.631,130.327,-52.927,112.801,1.86e-06,0.00186,0.20980986,0,209.80986
"722",722,"AW","SCT","3","35",1,"F",2,"L",114,109.485,84.752,126.628,-94.05,113.283,1.86e-06,0.00186,0.21070638,0,210.70638
"723",723,"AW","SCT","3","35",1,"F",3,"L",115,104.13,80.295,139.486,-174.44,113.534,1.86e-06,0.00186,0.21117324,0,211.17324
"724",724,"AW","SCT","3","35",1,"F",4,"L",113,119.585,83,140.751,-24.74,112.308,1.86e-06,0.00186,0.20889288,0,208.89288
"725",725,"AW","SCT","3","35",1,"F",5,"L",109,94.467,71.984,156.069,-118.695,108.301,1.86e-06,0.00186,0.20143986,0,201.43986
"726",726,"AW","SCT","3","35",1,"F",6,"L",113,114.504,77.559,129.445,-69.624,112.009,1.86e-06,0.00186,0.20833674,0,208.33674
"727",727,"AW","SCT","3","35",1,"F",7,"L",112,121.134,87.314,142.199,-21.038,111.427,1.86e-06,0.00186,0.20725422,0,207.25422
"728",728,"AW","SCT","3","35",1,"F",8,"L",111,119.091,81.818,141.133,-67.62,110.309,1.86e-06,0.00186,0.20517474,0,205.17474
"729",729,"AW","SCT","3","35",1,"F",9,"L",118,115.475,86.533,135.394,-80.134,116.726,1.86e-06,0.00186,0.21711036,0,217.11036
"730",730,"AW","SCT","3","35",1,"F",10,"L",109,98.497,76.951,177,-71.732,108.467,1.86e-06,0.00186,0.20174862,0,201.74862
"731",731,"AW","SCT","3","35",1,"F",11,"L",114,93.364,75.714,116.668,-171.369,113.283,1.86e-06,0.00186,0.21070638,0,210.70638
"732",732,"AW","SCT","3","35",1,"F",12,"L",109,102.227,79.185,137.259,-90.531,108.005,1.86e-06,0.00186,0.2008893,0,200.8893
"733",733,"AW","SCT","3","35",1,"F",13,"L",110,112.512,82.789,143,-28.443,109.179,1.86e-06,0.00186,0.20307294,0,203.07294
"734",734,"AW","SCT","3","35",1,"F",14,"L",104,128.293,86.895,156.137,152.939,103.31,1.86e-06,0.00186,0.1921566,0,192.1566
"735",735,"AW","SCT","3","35",1,"F",15,"L",100,116.992,79.42,138.802,-111.909,99.161,1.86e-06,0.00186,0.18443946,0,184.43946
"736",736,"AW","SCT","3","35",1,"F",16,"L",116,132.439,87.438,158.154,-56.725,114.826,1.86e-06,0.00186,0.21357636,0,213.57636
"737",737,"AW","SCT","3","35",1,"F",17,"L",108,109.746,79.897,129.262,-88.394,107.042,1.86e-06,0.00186,0.19909812,0,199.09812
"738",738,"AW","SCT","3","35",1,"F",18,"L",113,120.371,96.399,152.612,-71.241,111.946,1.86e-06,0.00186,0.20821956,0,208.21956
"739",739,"AW","SCT","3","35",1,"F",19,"L",115,120.426,72.139,153.263,-62.312,114.061,1.86e-06,0.00186,0.21215346,0,212.15346
"740",740,"AW","SCT","3","35",1,"F",20,"L",115,102.905,75.738,132,-122.433,113.741,1.86e-06,0.00186,0.21155826,0,211.55826
"741",741,"AW","SCT","3","35",1,"M",1,"L",96,98.098,60.224,137,-14.621,95.079,1.86e-06,0.00186,0.17684694,0,176.84694
"742",742,"AW","SCT","3","35",1,"M",2,"L",104,96.59,45.282,133.864,-92.224,103.078,1.86e-06,0.00186,0.19172508,0,191.72508
"743",743,"AW","SCT","3","35",1,"M",3,"L",97,99.191,51.875,138.688,3.576,96.187,1.86e-06,0.00186,0.17890782,0,178.90782
