"treatment","replicate","cohort","sex","individual","femur","head","tarsus","thorax","tibia","wing","thorax_c"
"UCT","2",0,"F","16",9.30863665808118,9.92286116447454,7.7083892135715,10.0952895019744,9.0917454376052,11.180347963698,0.33911701267243
"UCT","2",0,"F","17",9.18608446172386,9.89049685941031,7.57028383193453,10.1449854096655,8.95688789166202,11.085980969858,0.388812920363604
"UCT","2",0,"F","18",9.07586132526431,9.82778120818436,7.55202585224701,9.98929916928977,8.89547537300161,11.0407004734161,0.233126679987846
"UCT","2",0,"F","19",9.19786649847406,9.88438858566871,7.68288986205455,10.0169611097054,9.00576311163702,11.1319045120357,0.26078862040346
"UCT","2",0,"F","2",9.17161122968991,9.85496942335224,7.67366697905193,10.037678379052,9.02878714764764,11.1282156148861,0.281505889750084
"UCT","2",0,"F","20",9.02234578702705,9.77727724817405,7.50002439313107,9.98163597747038,8.73297906942345,11.0280741444976,0.225463488168453
"UCT","2",0,"F","3",9.02311965159384,9.81668345369837,7.67079903250217,9.90551266130384,8.91558618307041,11.0951153266978,0.149340172001914
"UCT","2",0,"F","4",9.2106767094446,9.86638146494813,7.63018639532438,10.0522129749823,8.97307775551404,11.0750791775548,0.296040485680424
"UCT","2",0,"F","5",9.12072986978496,9.82608532048999,7.50436119211426,10.0508070710191,8.95189504810432,11.1124950397463,0.294634581717206
"UCT","2",0,"F","6",9.18225111762266,9.73368208880163,7.65025497428026,9.89596270479004,8.96685421593759,11.0928442181062,0.139790215488111
"UCT","2",0,"F","7",9.20650405276611,9.82964025646885,7.66148502549199,10.0354530323591,8.95826963364067,11.1156911028715,0.279280543057169
"UCT","2",0,"F","8",9.205645347611,9.79305842454564,7.56055131442471,9.9878966339261,9.03394622897057,11.0547065991224,0.231724144624174
"UCT","2",0,"F","9",9.18605682062244,9.8558297679673,7.78027705345741,10.0581828969762,9.00591448772666,11.1323683984294,0.302010407674292
"UCT","2",0,"M","1",9.25593710657905,9.71556582075321,7.50586787708319,9.9456962632424,8.94172080205787,11.0000710813921,0.189523773940477
"UCT","2",0,"M","10",9.06553623042478,9.69182056850771,7.24051961962981,9.75889228926764,8.88408760360673,10.8794770099917,0.00271979996571226
"UCT","2",0,"M","11",9.15905343894489,9.69529133311155,7.29260737567637,9.7899547691649,8.90079611285612,10.8899214172256,0.0337822798629723
"UCT","2",0,"M","12",9.12789908715161,9.74417708910461,7.43670710485428,9.81878565201964,8.99021232925123,10.9321501421265,0.062613162717712
"UCT","2",0,"M","13",9.03517941762724,9.68658080534349,7.43537446127693,9.75203743834487,8.82012505981594,10.8211977678375,-0.00413505095705169
"UCT","2",0,"M","14",9.20243316954169,9.79539764627501,7.52000111261062,9.92505722645171,8.90540913570005,10.9475086935826,0.168884737149781
"UCT","2",0,"M","15",9.08543153424888,9.77418232354763,7.48835560389564,9.86780092577296,8.8072438750119,10.8891321085093,0.111628436471031
"UCT","2",0,"M","16",9.19144143284485,9.80219127783428,7.40317458920511,9.90134338396873,8.97473213068442,11.0068797891092,0.145170894666808
"UCT","2",0,"M","17",9.09106657783817,9.82681237361946,7.24638125421354,9.84318304007854,8.79738029285768,10.9019731903985,0.0870105507766112
"UCT","2",0,"M","18",9.15244805570528,9.7209559474525,7.47752547766134,9.80997581926038,8.90040307219524,10.8932097959833,0.0538033299584555
"UCT","2",0,"M","19",9.1245136554833,9.75964470975804,7.25926018911646,9.82010131174942,8.84178592648655,10.8858443386239,0.0639288224474974
"UCT","2",0,"M","2",9.01860475253296,9.75094473395924,7.53576254876066,9.8562698806156,8.97669357454983,10.9475467397321,0.100097391313669
"UCT","2",0,"M","20",9.07778939125648,9.59740408885515,7.28197369714848,9.82972282526242,8.92785339912253,10.8488627654862,0.0735503359604959
"UCT","2",0,"M","3",9.19523673438347,9.7455656702489,7.43678454628004,9.92394994508926,9.02902345291765,10.9644590616214,0.167777455787338
"UCT","2",0,"M","4",9.18895624858856,9.75436018614909,7.55655147656841,9.89579652342825,9.00576311163702,10.9080872184084,0.139624034126321
"UCT","2",0,"M","5",9.2047224650096,9.86740453678849,7.5449736180343,9.93164191246545,8.97405459991891,11.0272836481285,0.175469423163522
"UCT","2",0,"M","6",9.2047588459438,9.74624071326904,7.44382978440916,9.89144364789268,8.8365361348973,10.9583964069453,0.135271158590749
"UCT","2",0,"M","7",9.23234717532611,9.77906199804659,7.54031056661686,9.85865631075621,9.04813815596633,10.9472967038093,0.102483821454282
"UCT","2",0,"M","8",9.15996377508807,9.73740898460038,7.61482640723332,9.89778943750425,8.94927542183969,10.9341867579478,0.141616948202325
"UCT","2",0,"M","9",9.14374538505856,9.80724687011563,7.66372323055116,9.86826324197977,8.98502127094904,10.9612001027397,0.112090752677844
"UCT","2",1,"F","1",9.02950621727317,9.6726875191755,7.47049197637293,9.83949735070823,8.7703680666349,10.9663164910615,0.0833248614063056
"UCT","2",1,"F","10",8.87287827399162,9.59507785702421,7.22003929307951,9.76186871187596,8.66539630399986,10.8740826308909,0.00569622257403246
"UCT","2",1,"F","11",9.08499183505402,9.79027301172219,7.65080253478576,9.8824396079264,8.85091572057044,11.0503402406251,0.126267118624478
"UCT","2",1,"F","12",9.05967969706746,9.70309027948743,7.41424490446746,9.83670048037562,8.84294346399377,10.9768746604066,0.0805279910736942
"UCT","2",1,"F","13",8.88771224651646,9.60308082654227,7.30748942938631,9.65080921107041,8.57085553873773,10.7965567842482,-0.105363278231517
"UCT","2",1,"F","14",9.07517494814701,9.61685448754438,7.52465730230537,9.79973961993454,8.70288744735662,10.9104731741869,0.0435671306326153
"UCT","2",1,"F","15",8.85074136200928,9.4779319490863,7.20265634219206,9.63867090496349,8.5900625023325,10.7940698326877,-0.11750158433844
"UCT","2",1,"F","16",9.18419904656671,9.73367893701291,7.52524009166531,9.97194261108773,8.96431536014095,11.0363208404014,0.215770121785805
"UCT","2",1,"F","17",8.6556081345652,9.30247495510285,7.09573833569337,9.40521025265367,8.48482449896501,10.5894443694911,-0.350962236648257
"UCT","2",1,"F","18",8.99445384060469,9.54261159366626,7.55549629117084,9.79194187762861,8.83165005336241,10.9142894671515,0.0357693883266794
"UCT","2",1,"F","19",8.97271994755342,9.60367072714288,7.48096932954932,9.77877182091115,8.63406851902596,10.8723200956021,0.0225993316092232
"UCT","2",1,"F","2",8.91947073788821,9.55494343673216,7.50436119211426,9.63828372403737,8.70271356854467,10.8435510916685,-0.117888765264556
"UCT","2",1,"F","20",9.17716581541468,9.79139085047365,7.637832442971,9.97396655090855,8.9291971624466,11.090366476652,0.217794061606625
"UCT","2",1,"F","3",9.07952641825157,9.71420874735784,7.54946408807334,9.88064740813849,8.9277266683331,11.0124385571133,0.12447491883656
"UCT","2",1,"F","4",8.74476208236929,9.33077926552892,7.11495324732957,9.42748904643591,8.49883059707142,10.6148195623386,-0.328683442866019
"UCT","2",1,"F","5",9.10478816523943,9.74845426216674,7.56585779797236,9.91326155136856,8.83136142776559,11.0400328421679,0.157089062066637
"UCT","2",1,"F","6",8.95291341092027,9.57649691959787,7.37276754745299,9.71106821855318,8.70041253164942,10.8793188907364,-0.0451042707487499
"UCT","2",1,"F","7",8.57517482997239,9.18875853630433,6.84345762714354,9.23292704385602,8.38938022202946,10.4850660414778,-0.523245445445907
"UCT","2",1,"F","8",8.73421464220851,9.37829009861444,7.05922201716974,9.58323268897831,8.55246904798406,10.7304431481219,-0.172939800323617
"UCT","2",1,"F","9",8.61709711897743,9.40440266771045,7.24388721526885,9.50500763451842,8.55451884338445,10.6321625789592,-0.251164854783502
"UCT","2",1,"M","1",8.94924827866462,9.62947511912166,7.44496985295226,9.65339728074626,8.77260322322376,10.8022859515899,-0.102775208555665
"UCT","2",1,"M","10",8.82159074607982,9.62935653898721,7.40317458920511,9.68655475404172,8.80555364502504,10.8193560175541,-0.069617735260211
"UCT","2",1,"M","11",9.01069813305132,9.50261989827853,7.24215122652745,9.61298053211717,8.75996351858189,10.7708457845523,-0.143191957184758
"UCT","2",1,"M","12",8.66797815265062,9.28162449896567,6.96009732813757,9.25764344409352,8.52711798506623,10.513834851504,-0.498529045208404
"UCT","2",1,"M","13",9.00136628152254,9.5336750495692,7.23591635703962,9.71333315688386,8.69095725255138,10.7441411058395,-0.0428393324180654
"UCT","2",1,"M","14",9.10039990291574,9.64068257247168,7.48182525660401,9.74697165361605,8.86445692962396,10.8046927849019,-0.00920083568587415
"UCT","2",1,"M","15",9.01064610898317,9.60565254373243,7.4321151492791,9.68971654857587,8.77919637610413,10.8068469687639,-0.0664559407260548
"UCT","2",1,"M","16",9.10749062176963,9.66511208446668,7.33834367085346,9.69976409819999,8.71000490293103,10.7802709502089,-0.0564083911019324
"UCT","2",1,"M","17",8.98929388922799,9.55810433187381,7.35890679227728,9.61713128914057,8.77265230867503,10.7417798946115,-0.139041200161357
"UCT","2",1,"M","18",8.70473442057802,9.31668389794214,6.91919915924271,9.29404437416396,8.36481226441563,10.5097344740952,-0.462128115137968
"UCT","2",1,"M","19",9.01223199970195,9.63377130404116,7.44077489306595,9.67772235297153,8.79873669944616,10.8446882450552,-0.0784501363304013
"UCT","2",1,"M","2",8.86867661671524,9.52488316112127,7.3885797387095,9.57942510999993,8.82764537426203,10.7093639728909,-0.176747379301995
"UCT","2",1,"M","20",9.16478740564429,9.73241135986888,7.50009850938108,9.82828899565417,8.88408760360673,10.8957641299166,0.0721165063522395
"UCT","2",1,"M","3",8.94036680978397,9.38024841001583,7.31490698782058,9.60280821788592,8.73737440399395,NA,-0.153364271416006
"UCT","2",1,"M","4",9.03136899441895,9.58472215910353,NA,9.72452552234826,8.8401591280333,10.8117429905906,-0.0316469669536676
"UCT","2",1,"M","5",8.93803803019674,9.51720968977485,7.17844461151633,9.48494808390755,8.70897927814758,10.7247903477491,-0.271224405394376
"UCT","2",1,"M","6",8.99333276518629,9.61133128892481,7.22618171654006,9.64825661938812,8.77401989395525,10.8253859989952,-0.107915869913809
"UCT","2",1,"M","7",8.9400772836546,9.49636573290292,7.34043143580856,9.61761641813577,8.74622509084378,10.8025819548394,-0.13855607116616
"UCT","2",1,"M","8",8.71616890945104,9.23962322426572,7.21021468320456,9.37272302263918,8.37014228448357,10.5168709126869,-0.38344946666275
"UCT","2",1,"M","9",8.71318610783291,9.33243685131611,7.07407506933584,9.46795164973547,8.51379630967361,10.5191638870151,-0.288220839566456
"UCT","2",2,"F","1",8.69434264426245,9.25138285255219,7.09320537925159,9.42176470939264,8.38938022202946,10.5889932265433,-0.334407779909283
"UCT","2",2,"F","10",8.78443955272969,9.43534345491442,7.21722877711313,9.57598721471805,8.56790281422761,10.7405194182663,-0.180185274583875
"UCT","2",2,"F","11",8.72004308180929,9.50925954063809,7.51719137953353,9.63393005148076,8.8570571156766,10.7875991079478,-0.122242437821162
"UCT","2",2,"F","12",8.57381631688338,9.33400106420724,7.05922201716974,9.45777208748706,8.35417478825267,10.5262685046877,-0.298400401814867
"UCT","2",2,"F","13",8.6066303853288,9.49099081404914,7.15634249292692,9.51411562519366,8.56526285464976,10.7411309808967,-0.242056864108269
"UCT","2",2,"F","14",8.91107810524474,9.56977192684394,7.37186058930404,9.65389368592969,8.65100948524488,10.8109171858432,-0.102278803372236
"UCT","2",2,"F","15",8.85994189970109,9.5379011810101,7.13984528891088,9.63787623015363,8.57622275590512,10.782627934358,-0.118296259148297
"UCT","2",2,"F","16",8.70439351986168,9.29971423063074,7.03466784903278,9.37163781147505,8.3849479757142,10.4683286275515,-0.384534677826878
"UCT","2",2,"F","17",8.82556492746079,9.61960647212213,7.23789098264353,9.70685841057366,8.51915291576938,10.8528148634969,-0.0493140787282709
"UCT","2",2,"F","18",8.70209516299171,9.49394875287557,7.35473230086306,9.54234171008959,8.39811657778257,NA,-0.213830779212334
"UCT","2",2,"F","19",8.76334536069804,9.45887831713066,7.26981856327206,9.5319796746735,8.53575531827574,10.743851642582,-0.224192814628426
"UCT","2",2,"F","2",8.57587821996072,9.31561464554826,6.89845313089269,9.55774832008612,8.52944376423311,10.6453343094697,-0.19842416921581
"UCT","2",2,"F","20",8.80867482619306,9.54179099099393,7.44035781533251,9.51904319872315,8.58032274019165,10.8115727910347,-0.23712929057878
"UCT","2",2,"F","3",8.88839757871088,9.48457355151027,7.27441908082333,9.65491261365242,8.70782457806121,10.8122027276051,-0.101259875649502
"UCT","2",2,"F","4",8.62899396212011,9.33792077914858,7.15916139541337,9.39089592068902,8.32633019652282,10.570402073837,-0.365276568612909
"UCT","2",2,"F","5",8.66277010024779,9.36518258952156,7.28373133737127,9.45109766869917,8.30760800450847,10.6427887877158,-0.30507482060276
"UCT","2",2,"F","6",8.69660810210706,9.35903347513579,7.12667548617615,9.4896924734884,8.37920511400318,10.6461767963188,-0.266480015813526
"UCT","2",2,"F","7",8.6035017159525,9.2556693486574,7.00003570572504,9.34799906406852,8.40806484413713,10.5122280689222,-0.408173425233407
"UCT","2",2,"F","8",8.65997326681755,9.24522763382351,7.32000446905696,9.36030377505016,8.49267542192679,10.620150442955,-0.395868714251765
"UCT","2",2,"F","9",8.89987510623964,9.56277418355054,7.3355718897158,9.63560765310478,8.50867762609379,NA,-0.120564836197149
"UCT","2",2,"M","1",8.76446265472751,9.33264911793436,7.12974452069933,9.39010827606295,8.44035781533251,10.5271379882117,-0.366064213238978
"UCT","2",2,"M","10",8.68854632135944,9.462834721874,6.98479883306487,9.2804081121711,8.41452804801889,10.5434640940799,-0.475764377130822
"UCT","2",2,"M","11",8.94666734555053,9.45074492121154,7.37548500592447,9.56042693144846,8.66151153343946,10.6853216638792,-0.195745557853465
"UCT","2",2,"M","12",8.76113291268733,9.45117817505833,7.06201612719219,9.54243527544697,8.59189271125006,10.6315453123091,-0.213737213854957
"UCT","2",2,"M","13",8.43803851858053,9.05359226087456,7.0765424057771,9.38966428681811,8.30281489467544,10.376173666806,-0.36650820248382
"UCT","2",2,"M","14",8.8089321270793,9.39042418519998,7.18695948946805,9.47033310050202,8.56224185910815,10.6583088326424,-0.285839388799902
"UCT","2",2,"M","15",8.84612482708479,9.42544167169839,7.12667548617615,9.40572465438626,8.57539995208268,10.58306301561,-0.350447834915663
"UCT","2",2,"M","16",8.83744566956545,9.41527889581517,7.22630716594526,9.45615699554934,8.64778837696082,10.5982507932299,-0.300015493752591
"UCT","2",2,"M","17",8.77737509988458,9.41403644383918,7.15365000115586,9.48806790295561,8.58059612592044,10.6602850309263,-0.268104586346315
"UCT","2",2,"M","18",8.75200631861664,9.29893908729353,7.25295824603375,9.34666017791698,8.47983481926828,10.5206734660419,-0.409512311384951
"UCT","2",2,"M","19",8.70335745924526,9.37417544172748,7.16148753672648,9.40041354063679,8.53774955815859,10.5543796637508,-0.355758948665134
"UCT","2",2,"M","2",8.63229783500082,9.37516984909234,7.01480211756364,9.37516984909234,8.4665527507352,10.5308138545751,-0.381002640209587
"UCT","2",2,"M","20",8.73637435158803,9.55520740657012,7.00624850290229,9.4742167587131,8.58312424026055,10.6425689042226,-0.281955730588829
"UCT","2",2,"M","3",8.73330697759207,9.37245179636741,7.07214202967257,9.36985434932717,8.49077450508043,10.6122744342399,-0.386318139974753
"UCT","2",2,"M","4",8.75534474789423,9.37185248889477,7.14734160003228,9.50841605639446,8.56217796697386,10.6211082878638,-0.247756432907471
"UCT","2",2,"M","5",8.58459984276166,9.38073958547583,7.24994677831115,9.17097359292712,8.29900298848373,10.3909079119537,-0.585198896374811
"UCT","2",2,"M","6",8.81105460386411,9.30690911771304,7.20127120321015,9.34585624939738,8.49670750165217,10.5407249503693,-0.410316239904542
"UCT","2",2,"M","7",8.58385174006627,9.40753152002441,7.08403786941089,9.28767392248286,8.4481311374052,10.4573331752286,-0.468498566819067
"UCT","2",2,"M","8",8.79272264357341,9.25734969431401,7.18872634801904,9.33862967437916,8.54642414749197,10.5846784758862,-0.417542814922768
"UCT","2",2,"M","9",8.55944215057145,9.38215581089665,6.96635538561925,9.30527282251285,8.31403879062272,10.4360661174827,-0.450899666789075
"UCT","3",0,"F","1",9.29414268780943,9.83313938582973,7.66500631406618,10.0644816021876,9.05068563374622,11.1958168378704,0.308309112885697
"UCT","3",0,"F","10",9.28578781327241,9.81842905901873,7.75328167735334,10.0579739761747,9.04997704585466,11.1766813375678,0.301801486872792
"UCT","3",0,"F","11",9.26641081083951,9.86109650840201,7.60961489802008,10.0410494553287,8.97733259967086,11.1287058559865,0.284876966026788
"UCT","3",0,"F","12",9.31387436435532,9.91714681119856,7.73355916393907,10.0853969560213,9.0089699304374,11.0893310823851,0.329224466719348
"UCT","3",0,"F","13",9.29170424264881,9.94323980030465,7.78021601981027,10.1335262678315,9.03948984547252,11.2003899912144,0.377353778529596
"UCT","3",0,"F","14",9.16206380235652,9.88082672833734,7.66983738945988,10.1038569585699,8.94006635700255,11.1482853643186,0.347684469268023
"UCT","3",0,"F","15",9.29988453599302,9.86173403362719,7.75462425129013,10.0683881291478,8.9658080830045,11.1462362089682,0.312215639845896
"UCT","3",0,"F","16",9.20148088201888,9.86236839443366,7.65763620842917,10.1432234499542,9.03514361372955,11.098511628785,0.387050960652248
"UCT","3",0,"F","17",9.17601114551544,9.8771818695498,7.75328167735334,10.0774566360306,8.88023175499499,11.1644109935914,0.321284146728676
"UCT","3",0,"F","18",9.16536702839928,9.77228719564468,7.73112372387806,10.0442119140804,8.96612468532122,11.1150101119141,0.288039424778436
"UCT","3",0,"F","19",9.18554997321939,9.90764587264559,7.77451631939144,10.1226109681252,9.01513926795376,11.1386127388147,0.36643847882325
"UCT","3",0,"F","2",9.23682395307892,9.91988632050404,7.7692368882194,10.0971403479808,9.03996912074629,11.1879593646858,0.340967858678829
"UCT","3",0,"F","20",9.27786418998658,9.89120065101884,7.69630409018463,10.1094327748803,9.08689294134863,11.0766666558595,0.35326028557833
"UCT","3",0,"F","3",9.18746123960419,9.91048711554582,7.65413682882728,10.1198185462395,8.93140834149844,11.1532447510609,0.363646056937553
"UCT","3",0,"F","4",9.26910982198361,9.73799358574997,7.53922900494923,10.0508576668661,8.99930179254698,11.1783438779567,0.29468517756421
"UCT","3",0,"F","5",9.2267461529794,9.8411219695484,7.75005688613238,10.0365214227657,9.0101778079303,11.1240039525015,0.280348933463749
"UCT","3",0,"F","6",9.24677884055459,9.86067229709156,7.6188455920905,10.0470174624651,8.92261510783556,11.1249859316894,0.290844973163136
"UCT","3",0,"F","7",9.21078087139121,9.77833491788092,7.83284517322468,10.0512219045933,8.98312415215962,11.1489035618153,0.295049415291331
"UCT","3",0,"F","8",9.26693359431321,9.87392248935911,7.85570813421485,10.1474764613064,8.95448829045192,11.1663154245549,0.39130397200449
"UCT","3",0,"F","9",9.33031246564566,9.83773601310369,7.68171408205739,10.0340997953856,9.01879100018965,11.1835507982586,0.277927306083628
"UCT","3",0,"M","1",9.21026904691327,9.69223257105642,7.49643260707272,9.87341048913897,8.997166079276,10.967891552389,0.117237999837048
"UCT","3",0,"M","10",9.09237481920879,9.73002453722941,7.46251145784233,9.9614625439243,8.94020293420552,10.9149483945225,0.205290054622377
"UCT","3",0,"M","11",9.17104807599051,9.75017218145465,7.49268287157445,9.99410392701446,8.92565883348541,10.8968439909976,0.237931437712536
"UCT","3",0,"M","12",9.22628028484816,9.77338225764739,7.60528051446578,9.88804928939492,9.0015600031962,10.91732997709,0.131876800092989
"UCT","3",0,"M","13",9.18850100991127,9.77571684009014,7.66026513310235,9.92786717353758,8.97273062967312,10.9960970358571,0.17169468423565
"UCT","3",0,"M","14",9.16143130336361,9.75347132953702,7.54562007368024,9.94740677931031,8.95707687981245,10.8747530305516,0.191234290008383
"UCT","3",0,"M","15",9.09154378073683,9.84720605971373,7.45062604121501,10.0134942660653,8.94308988059932,11.0026511649708,0.257321776763407
"UCT","3",0,"M","16",9.21998979610584,9.78100010565716,7.57028383193453,9.88453337542238,8.89209049818543,10.9025088004274,0.128360886120452
"UCT","3",0,"M","17",9.21379830108632,9.76194288928852,7.58829968932853,9.91191121244426,8.90691931344487,10.9481743563847,0.155738723142337
"UCT","3",0,"M","18",9.21627718630846,9.79191160687489,7.59319957588451,9.891717676655,8.94583502931151,10.9365929539437,0.135545187353074
"UCT","3",0,"M","19",9.20661305812748,9.69329285534201,7.28679347220649,9.86940547522405,8.88470085916721,10.9418681358317,0.113232985922126
"UCT","3",0,"M","2",8.80850127177453,9.75023449941431,7.28924880244914,9.85234466648142,8.95189504810432,10.9270570143657,0.096172177179497
"UCT","3",0,"M","20",9.16890049047583,9.73772960166099,7.55202585224701,9.89713106704471,8.86941695036626,10.9398040925233,0.140958577742786
"UCT","3",0,"M","3",9.19552052223468,9.74469639976063,7.49183336387357,9.85113944985452,8.91175242978734,10.9314674247865,0.0949669605525933
"UCT","3",0,"M","4",9.25281310015632,9.68775588104251,7.47310712969592,9.82570391442533,8.9594991344134,10.9388994606948,0.0695314251234009
"UCT","3",0,"M","5",9.22603833243272,9.70007706018159,7.55907223970818,9.8693480981439,8.94453391353457,10.9680389169509,0.113175608841972
"UCT","3",0,"M","6",9.11367501773542,9.79097289833954,7.58289332228433,9.88943345473302,8.96511560869644,10.9617222464042,0.133260965431093
"UCT","3",0,"M","7",9.14948369362489,9.74658124010438,7.50123941906796,9.92400242897627,8.99284300820165,10.958802276319,0.167829939674345
"UCT","3",0,"M","8",9.16688509683907,9.75719093014044,7.67815477820103,9.86621471595456,8.82499701180949,10.9405320321465,0.110042226652634
"UCT","3",0,"M","9",8.85465354523693,9.73803757840231,7.46802364305854,9.9614625439243,8.89584159145196,10.9349874417332,0.205290054622377
"UCT","3",1,"F","1",8.95716866512506,9.77441214549922,7.32243750054131,9.96135488152127,8.80558962799103,11.0057761619255,0.205182392219346
"UCT","3",1,"F","10",9.19101911569733,9.78737593224439,7.64372166090033,9.98694763067768,8.96560413285645,11.0991796558876,0.230775141375757
"UCT","3",1,"F","11",9.13177895012083,9.76671929392535,7.58289332228433,9.91929338619707,8.85846265090937,10.9894285247674,0.163120896895148
"UCT","3",1,"F","12",9.03761200047173,9.77799569212581,7.61702877622309,9.93047917908125,8.83909896667472,11.0121995194308,0.174306689779327
"UCT","3",1,"F","13",9.09693944384579,9.73945405307396,7.47310712969592,9.92260681306037,8.86334534104138,11.0463590929258,0.166434323758445
"UCT","3",1,"F","14",9.11913346919305,9.76215921829347,7.55351216497756,9.9292384468265,8.74446179460114,11.0627802981018,0.173065957524576
"UCT","3",1,"F","15",8.84371464001864,9.64363443933315,7.39688313434377,9.81662691668892,8.72373551474101,10.8629765421793,0.0604544273869951
"UCT","3",1,"F","16",8.89049685941031,9.4991606581333,7.21722877711313,9.55139299010522,8.66403418543817,10.7851620429405,-0.204779499196702
"UCT","3",1,"F","17",8.98386633924918,9.65877201362906,7.39283321523249,9.77755855395536,8.78732127170698,10.8822306326349,0.021386064653429
"UCT","3",1,"F","18",9.10932346149044,9.81652573966821,7.51726461910452,9.9915098165707,8.93895687111046,11.0297295695174,0.23533732726877
"UCT","3",1,"F","19",9.14703397451618,9.78476509836768,7.49528788822007,9.93252089945829,8.94035588532451,11.0170672912441,0.176348410156359
"UCT","3",1,"F","2",8.97049099638098,9.5298104589593,7.40864929892861,9.62529182288994,8.72499170938007,10.8002934873031,-0.130880666411985
"UCT","3",1,"F","20",8.79701233611565,9.51771129999082,7.18824803745049,9.59238640032067,8.48325067420055,10.6804686702849,-0.163786088981256
"UCT","3",1,"F","3",9.14129064657339,9.7811556517992,7.54547644190113,9.96446040455839,8.91094431745632,11.0356818571688,0.208287915256461
"UCT","3",1,"F","4",9.25713920993077,9.8162221660255,7.63450072245666,10.0208200583951,8.96335340039772,11.1252502427455,0.264647569093164
"UCT","3",1,"F","5",8.94811323689304,9.56405805145866,7.42191728838808,9.74756800148231,8.69084037309782,10.8633107701527,-0.0086044878196212
"UCT","3",1,"F","6",9.05276888983286,9.69450781925269,7.43520391803602,9.94659936386747,8.8291329444652,11.0148773348633,0.190426874565546
"UCT","3",1,"F","7",8.96488471004552,9.68920631619519,7.5418233920549,9.83765096902741,8.77381146693638,10.9391318220973,0.0814784797254866
"UCT","3",1,"F","8",9.17537545087585,9.80580550694212,7.58634623571294,9.91309178439566,8.84437448610119,11.0484409994518,0.156919295093738
"UCT","3",1,"F","9",9.2373753502249,9.78270105208648,7.6563465504856,9.96712233300575,8.96368666577028,11.0647384413548,0.210949843703823
"UCT","3",1,"M","1",9.00386172863155,9.54152095384987,7.37249228113796,9.63743156006328,8.7019211886588,10.8227660758987,-0.118740929238649
"UCT","3",1,"M","10",8.89908841561621,9.46926590915811,7.26813092574833,9.51376694377841,8.68096892546034,10.663312932195,-0.242405545523519
"UCT","3",1,"M","11",8.98277413148888,9.62973934836293,7.29998245247376,9.70873237831456,8.83175606459178,10.8378269167453,-0.0474401109873686
"UCT","3",1,"M","12",8.85044490408579,9.69169402442286,7.3111438369415,9.66489392451837,8.8385773860072,10.7818736915495,-0.0912785647835612
"UCT","3",1,"M","13",9.09710604925526,9.72721908117729,7.39600714719754,9.75177912426216,8.71162518558549,10.8432575342886,-0.00439336503976939
"UCT","3",1,"M","14",9.1648248076889,9.73306105345304,7.26476716587649,9.88145559603659,8.96725101150167,10.8925436855192,0.125283106734667
"UCT","3",1,"M","15",9.16764119942482,9.71579878965738,7.35510931961776,9.84032013412028,8.97662432983258,10.9010950328079,0.0841476448183585
"UCT","3",1,"M","16",8.84480059794788,9.4693454080642,7.3111438369415,9.51166940760986,8.72570180007552,10.6463442301223,-0.244503081692066
"UCT","3",1,"M","17",9.07689027904521,9.70040930633363,7.56772602419726,9.77065993882447,8.87812317621854,10.8447013776631,0.0144874495225427
"UCT","3",1,"M","18",9.13702648268527,9.65934953641204,7.44077489306595,9.84963950988157,8.94681961289713,10.9301725341316,0.0934670205796415
"UCT","3",1,"M","19",8.91262691028304,9.55688640783387,7.34347481820291,9.62915662469501,8.71736795580474,10.7027135685447,-0.127015864606918
"UCT","3",1,"M","2",8.99456958281148,9.60294970475747,7.24519668110745,9.7054834759293,8.73851198533774,10.7659952110512,-0.0506890133726241
"UCT","3",1,"M","20",9.02152503712432,9.66942882651935,7.39283321523249,9.68020702987265,8.85743900145826,10.8175862578025,-0.0759654594292734
"UCT","3",1,"M","3",9.08384502251531,9.65791193924358,7.37998664987471,9.7549596996462,8.91102236184066,10.8599736637998,-0.00121278965572458
"UCT","3",1,"M","4",8.99456958281148,9.65377043346851,7.47476748198733,9.72425271721658,8.83240962842837,10.858831160375,-0.0319197720853435
"UCT","3",1,"M","5",9.02113256400174,9.59712694063782,7.42022628132006,9.62432655254644,8.81669535594436,10.7424802057854,-0.131845936755491
"UCT","3",1,"M","6",9.10255421119027,9.66457984848248,7.49144570294665,9.82785502560451,8.86812542407618,10.9126352626364,0.0716825363025873
"UCT","3",1,"M","7",9.00950110459765,9.6366126042848,7.41621003311175,9.72379898514783,8.83601362669224,10.8578815153447,-0.0323735041540978
"UCT","3",1,"M","8",8.93396731495438,9.54466465360196,7.36801588768149,9.64673762308929,8.75094784825303,10.7541100563565,-0.109434866212634
"UCT","3",1,"M","9",8.78289906066097,9.51785772264009,7.05414259661985,9.57821101848175,8.63147257583181,NA,-0.177961470820172
"UCT","3",2,"F","1",8.84918282319695,9.48774276920871,7.18081387336151,9.59689132278478,8.64185531092802,10.7637821960483,-0.159281166517145
"UCT","3",2,"F","10",8.63917240228993,9.42161211425879,7.09998919350072,9.5901704307663,8.56089952971858,10.6670146268541,-0.16600205853563
"UCT","3",2,"F","11",8.66797815265062,9.24419699356307,7.18413907852339,9.41585650744236,8.43479298105986,10.524014139583,-0.34031598185957
"UCT","3",2,"F","12",8.83438618118135,9.58295980246007,7.31657448331053,9.73898937653882,8.71815827109974,10.8544723912616,-0.0171831127631101
"UCT","3",2,"F","13",8.80468978449107,9.49031567354214,7.15929280977679,9.67638166637575,8.5829702990499,10.7900017522449,-0.0797908229261726
