Initials,Treatment,Replicate,Generation,Cohort,Sex,Individual,Trait,length,scale,scale_mm,length_mm,NewTrait,Cohort0
AW,NT,2,35,1,F,20,L,271.765,1.86e-6,0.0018599999999999999,0.5054829,tibia,0
AW,NT,2,35,1,M,20,L,372.035,1.48e-6,0.00148,0.5506118,femur,0
AW,NT,2,35,1,M,20,L,301.664,1.48e-6,0.00148,0.44646272,tibia,0
AW,NT,2,35,1,M,19,L,384.376,1.48e-6,0.00148,0.5688764799999999,femur,0
AW,NT,2,35,1,M,19,L,308.585,1.48e-6,0.00148,0.45670579999999994,tibia,0
AW,NT,2,35,1,M,18,L,404.599,1.48e-6,0.00148,0.59880652,femur,0
AW,NT,2,35,1,M,18,L,331.766,1.48e-6,0.00148,0.49101368,tibia,0
AW,NT,2,35,1,M,17,L,401.429,1.48e-6,0.00148,0.59411492,femur,0
AW,NT,2,35,1,M,17,L,336.543,1.48e-6,0.00148,0.49808364,tibia,0
AW,NT,2,35,1,M,16,L,367.904,1.48e-6,0.00148,0.54449792,femur,0
AW,NT,2,35,1,M,16,L,311.724,1.48e-6,0.00148,0.46135151999999996,tibia,0
AW,NT,2,35,1,M,15,L,374.897,1.48e-6,0.00148,0.55484756,femur,0
AW,NT,2,35,1,M,15,L,323.051,1.48e-6,0.00148,0.47811548,tibia,0
AW,NT,2,35,1,M,14,L,407.922,1.48e-6,0.00148,0.6037245600000001,femur,0
AW,NT,2,35,1,M,14,L,326.218,1.48e-6,0.00148,0.48280264,tibia,0
AW,NT,2,35,1,M,13,L,404.784,1.48e-6,0.00148,0.59908032,femur,0
AW,NT,2,35,1,M,13,L,324.607,1.48e-6,0.00148,0.48041836000000004,tibia,0
AW,NT,2,35,1,M,12,L,402.716,1.48e-6,0.00148,0.59601968,femur,0
AW,NT,2,35,1,M,12,L,342.864,1.48e-6,0.00148,0.50743872,tibia,0
AW,NT,2,35,1,M,11,L,401.005,1.48e-6,0.00148,0.5934874,femur,0
AW,NT,2,35,1,M,11,L,340.278,1.48e-6,0.00148,0.50361144,tibia,0
AW,NT,2,35,1,M,10,L,383.407,1.48e-6,0.00148,0.5674423599999999,femur,0
AW,NT,2,35,1,M,10,L,313.543,1.48e-6,0.00148,0.46404364,tibia,0
AW,NT,2,35,1,M,9,L,410.183,1.48e-6,0.00148,0.60707084,femur,0
AW,NT,2,35,1,M,9,L,331.441,1.48e-6,0.00148,0.49053267999999994,tibia,0
AW,NT,2,35,1,M,8,L,383.678,1.48e-6,0.00148,0.56784344,femur,0
AW,NT,2,35,1,M,8,L,325.154,1.48e-6,0.00148,0.48122792,tibia,0
AW,NT,2,35,1,M,7,L,393.412,1.48e-6,0.00148,0.58224976,femur,0
AW,NT,2,35,1,M,7,L,324.006,1.48e-6,0.00148,0.47952887999999994,tibia,0
AW,NT,2,35,1,M,6,L,384.567,1.48e-6,0.00148,0.56915916,femur,0
AW,NT,2,35,1,M,6,L,330.668,1.48e-6,0.00148,0.48938864,tibia,0
AW,NT,2,35,1,M,5,L,404.784,1.48e-6,0.00148,0.59908032,femur,0
AW,NT,2,35,1,M,5,L,329.862,1.48e-6,0.00148,0.48819576000000003,tibia,0
AW,NT,2,35,1,M,4,L,394.549,1.48e-6,0.00148,0.58393252,femur,0
AW,NT,2,35,1,M,4,L,331.436,1.48e-6,0.00148,0.49052527999999995,tibia,0
AW,NT,2,35,1,M,3,L,388.353,1.48e-6,0.00148,0.57476244,femur,0
AW,NT,2,35,1,M,3,L,305.93,1.48e-6,0.00148,0.4527764,tibia,0
AW,NT,2,35,1,M,2,L,395.294,1.48e-6,0.00148,0.58503512,femur,0
AW,NT,2,35,1,M,2,L,324.236,1.48e-6,0.00148,0.47986927999999995,tibia,0
AW,NT,2,35,1,M,1,L,361.371,1.48e-6,0.00148,0.53482908,femur,0
AW,NT,2,35,1,M,1,L,324.821,1.48e-6,0.00148,0.48073508000000004,tibia,0
AW,NT,2,35,2,F,20,L,306.307,1.86e-6,0.0018599999999999999,0.56973102,femur,1
AW,NT,2,35,2,F,20,L,254.197,1.86e-6,0.0018599999999999999,0.47280642,tibia,1
AW,NT,2,35,2,F,19,L,311.554,1.86e-6,0.0018599999999999999,0.5794904399999999,femur,1
AW,NT,2,35,2,F,19,L,241.249,1.86e-6,0.0018599999999999999,0.44872313999999996,tibia,1
AW,NT,2,35,2,F,18,L,306.883,1.86e-6,0.0018599999999999999,0.5708023799999999,femur,1
AW,NT,2,35,2,F,18,L,255.548,1.86e-6,0.0018599999999999999,0.47531927999999996,tibia,1
AW,NT,2,35,2,F,17,L,292.098,1.86e-6,0.0018599999999999999,0.54330228,femur,1
AW,NT,2,35,2,F,17,L,248.365,1.86e-6,0.0018599999999999999,0.4619589,tibia,1
AW,NT,2,35,2,F,16,L,299.541,1.86e-6,0.0018599999999999999,0.55714626,femur,1
AW,NT,2,35,2,F,16,L,243.212,1.86e-6,0.0018599999999999999,0.45237431999999994,tibia,1
AW,NT,2,35,2,F,15,L,303.145,1.86e-6,0.0018599999999999999,0.5638496999999999,femur,1
AW,NT,2,35,2,F,15,L,255,1.86e-6,0.0018599999999999999,0.4743,tibia,1
AW,NT,2,35,2,F,14,L,319.791,1.86e-6,0.0018599999999999999,0.59481126,femur,1
AW,NT,2,35,2,F,14,L,260.45,1.86e-6,0.0018599999999999999,0.48443699999999995,tibia,1
AW,NT,2,35,2,F,13,L,320.189,1.86e-6,0.0018599999999999999,0.59555154,femur,1
AW,NT,2,35,2,F,13,L,258.118,1.86e-6,0.0018599999999999999,0.48009947999999997,tibia,1
AW,NT,2,35,2,F,12,L,309.364,1.86e-6,0.0018599999999999999,0.5754170399999999,femur,1
AW,NT,2,35,2,F,12,L,274.418,1.86e-6,0.0018599999999999999,0.51041748,tibia,1
AW,NT,2,35,2,F,11,L,325.098,1.86e-6,0.0018599999999999999,0.60468228,femur,1
AW,NT,2,35,2,F,11,L,253.87,1.86e-6,0.0018599999999999999,0.47219819999999996,tibia,1
AW,NT,2,35,2,F,10,L,325.098,1.86e-6,0.0018599999999999999,0.60468228,femur,1
AW,NT,2,35,2,F,10,L,270.815,1.86e-6,0.0018599999999999999,0.5037159,tibia,1
AW,NT,2,35,2,F,9,L,317.8,1.86e-6,0.0018599999999999999,0.591108,femur,1
AW,NT,2,35,2,F,9,L,254.374,1.86e-6,0.0018599999999999999,0.47313563999999997,tibia,1
AW,NT,2,35,2,F,8,L,295.743,1.86e-6,0.0018599999999999999,0.55008198,femur,1
AW,NT,2,35,2,F,8,L,250.32,1.86e-6,0.0018599999999999999,0.4655952,tibia,1
AW,NT,2,35,2,F,7,L,312.079,1.86e-6,0.0018599999999999999,0.58046694,femur,1
AW,NT,2,35,2,F,7,L,251.557,1.86e-6,0.0018599999999999999,0.46789601999999997,tibia,1
AW,NT,2,35,2,F,6,L,308.312,1.86e-6,0.0018599999999999999,0.57346032,femur,1
AW,NT,2,35,2,F,6,L,243.288,1.86e-6,0.0018599999999999999,0.45251568,tibia,1
AW,NT,2,35,2,F,5,L,316.716,1.86e-6,0.0018599999999999999,0.58909176,femur,1
AW,NT,2,35,2,F,5,L,263.139,1.86e-6,0.0018599999999999999,0.48943854,tibia,1
AW,NT,2,35,2,F,4,L,312.128,1.86e-6,0.0018599999999999999,0.58055808,femur,1
AW,NT,2,35,2,F,4,L,251.336,1.86e-6,0.0018599999999999999,0.46748496,tibia,1
AW,NT,2,35,2,F,3,L,321.279,1.86e-6,0.0018599999999999999,0.59757894,femur,1
AW,NT,2,35,2,F,3,L,258.414,1.86e-6,0.0018599999999999999,0.48065003999999995,tibia,1
AW,NT,2,35,2,F,2,L,317.036,1.86e-6,0.0018599999999999999,0.58968696,femur,1
AW,NT,2,35,2,F,2,L,268.794,1.86e-6,0.0018599999999999999,0.49995683999999996,tibia,1
AW,NT,2,35,2,F,1,L,311.853,1.86e-6,0.0018599999999999999,0.58004658,femur,1
AW,NT,2,35,2,F,1,L,247.487,1.86e-6,0.0018599999999999999,0.46032581999999994,tibia,1
AW,NT,2,35,2,M,18,L,313.637,1.86e-6,0.0018599999999999999,0.58336482,femur,1
AW,NT,2,35,2,M,18,L,249.834,1.86e-6,0.0018599999999999999,0.46469124,tibia,1
AW,NT,2,35,2,M,17,L,314.43,1.86e-6,0.0018599999999999999,0.5848398,femur,1
AW,NT,2,35,2,M,17,L,262.84,1.86e-6,0.0018599999999999999,0.48888239999999994,tibia,1
AW,NT,2,35,2,M,16,L,301.877,1.86e-6,0.0018599999999999999,0.56149122,femur,1
AW,NT,2,35,2,M,16,L,247.348,1.86e-6,0.0018599999999999999,0.46006728,tibia,1
AW,NT,2,35,2,M,15,L,322.531,1.86e-6,0.0018599999999999999,0.59990766,femur,1
AW,NT,2,35,2,M,15,L,248.805,1.86e-6,0.0018599999999999999,0.4627773,tibia,1
AW,NT,2,35,2,M,14,L,309.26,1.86e-6,0.0018599999999999999,0.5752236,femur,1
AW,NT,2,35,2,M,14,L,244.1,1.86e-6,0.0018599999999999999,0.454026,tibia,1
AW,NT,2,35,2,M,13,L,313.6,1.86e-6,0.0018599999999999999,0.583296,femur,1
AW,NT,2,35,2,M,13,L,247.631,1.86e-6,0.0018599999999999999,0.46059365999999996,tibia,1
AW,NT,2,35,2,M,12,L,314.771,1.86e-6,0.0018599999999999999,0.58547406,femur,1
AW,NT,2,35,2,M,12,L,257.738,1.86e-6,0.0018599999999999999,0.47939267999999996,tibia,1
AW,NT,2,35,2,M,11,L,300.108,1.86e-6,0.0018599999999999999,0.55820088,femur,1
AW,NT,2,35,2,M,11,L,245.725,1.86e-6,0.0018599999999999999,0.45704849999999997,tibia,1
AW,NT,2,35,2,M,10,L,291.096,1.86e-6,0.0018599999999999999,0.54143856,femur,1
AW,NT,2,35,2,M,10,L,239.719,1.86e-6,0.0018599999999999999,0.44587733999999996,tibia,1
AW,NT,2,35,2,M,9,L,299.174,1.86e-6,0.0018599999999999999,0.5564636399999999,femur,1
AW,NT,2,35,2,M,9,L,246.089,1.86e-6,0.0018599999999999999,0.45772554,tibia,1
AW,NT,2,35,2,M,8,L,312.026,1.86e-6,0.0018599999999999999,0.58036836,femur,1
AW,NT,2,35,2,M,8,L,243.988,1.86e-6,0.0018599999999999999,0.45381767999999995,tibia,1
AW,NT,2,35,2,M,7,L,314.611,1.86e-6,0.0018599999999999999,0.5851764599999999,femur,1
AW,NT,2,35,2,M,7,L,255.895,1.86e-6,0.0018599999999999999,0.4759647,tibia,1
AW,NT,2,35,2,M,6,L,293.205,1.86e-6,0.0018599999999999999,0.5453612999999999,femur,1
AW,NT,2,35,2,M,6,L,239.633,1.86e-6,0.0018599999999999999,0.44571738,tibia,1
AW,NT,2,35,2,M,5,L,317.345,1.86e-6,0.0018599999999999999,0.5902617,femur,1
AW,NT,2,35,2,M,5,L,261.276,1.86e-6,0.0018599999999999999,0.48597335999999997,tibia,1
AW,NT,2,35,2,M,4,L,310.266,1.86e-6,0.0018599999999999999,0.57709476,femur,1
AW,NT,2,35,2,M,4,L,257.857,1.86e-6,0.0018599999999999999,0.47961402000000003,tibia,1
AW,NT,2,35,2,M,3,L,311.61,1.86e-6,0.0018599999999999999,0.5795946,femur,1
AW,NT,2,35,2,M,3,L,256.096,1.86e-6,0.0018599999999999999,0.47633855999999997,tibia,1
AW,NT,2,35,2,M,2,L,260.801,1.86e-6,0.0018599999999999999,0.48508985999999993,femur,1
AW,NT,2,35,2,M,2,L,226.557,1.86e-6,0.0018599999999999999,0.4213960199999999,tibia,1
AW,NT,2,35,2,M,1,L,303.659,1.86e-6,0.0018599999999999999,0.56480574,femur,1
AW,NT,2,35,2,M,1,L,259.048,1.86e-6,0.0018599999999999999,0.48182927999999997,tibia,1
AW,NT,2,35,2,M,20,L,303.712,1.86e-6,0.0018599999999999999,0.5649043199999999,femur,1
AW,NT,2,35,2,M,20,L,243.343,1.86e-6,0.0018599999999999999,0.45261798,tibia,1
AW,NT,2,35,2,M,19,L,311.488,1.86e-6,0.0018599999999999999,0.5793676799999999,femur,1
AW,NT,2,35,2,M,19,L,258.791,1.86e-6,0.0018599999999999999,0.48135125999999995,tibia,1
AW,NT,2,35,3,F,20,L,273.562,1.86e-6,0.0018599999999999999,0.50882532,femur,2
AW,NT,2,35,3,F,20,L,223.607,1.86e-6,0.0018599999999999999,0.41590901999999996,tibia,2
AW,NT,2,35,3,F,19,L,264.367,1.86e-6,0.0018599999999999999,0.49172262,femur,2
AW,NT,2,35,3,F,19,L,209.747,1.86e-6,0.0018599999999999999,0.39012942,tibia,2
AW,NT,2,35,3,F,18,L,232.848,1.86e-6,0.0018599999999999999,0.43309728,femur,2
AW,NT,2,35,3,F,18,L,195.576,1.86e-6,0.0018599999999999999,0.36377136,tibia,2
AW,NT,2,35,3,F,17,L,251.191,1.86e-6,0.0018599999999999999,0.46721525999999997,femur,2
AW,NT,2,35,3,F,17,L,205.645,1.86e-6,0.0018599999999999999,0.3824997,tibia,2
AW,NT,2,35,3,F,16,L,240.508,1.86e-6,0.0018599999999999999,0.44734488,femur,2
AW,NT,2,35,3,F,16,L,215.39,1.86e-6,0.0018599999999999999,0.40062539999999996,tibia,2
AW,NT,2,35,3,F,15,L,287.976,1.86e-6,0.0018599999999999999,0.53563536,femur,2
AW,NT,2,35,3,F,15,L,227.238,1.86e-6,0.0018599999999999999,0.42266267999999996,tibia,2
AW,NT,2,35,3,F,14,L,267.86,1.86e-6,0.0018599999999999999,0.4982196,femur,2
AW,NT,2,35,3,F,14,L,215.824,1.86e-6,0.0018599999999999999,0.40143264,tibia,2
AW,NT,2,35,3,F,13,L,253.397,1.86e-6,0.0018599999999999999,0.47131841999999996,femur,2
AW,NT,2,35,3,F,13,L,204.12,1.86e-6,0.0018599999999999999,0.3796632,tibia,2
AW,NT,2,35,3,F,12,L,254.717,1.86e-6,0.0018599999999999999,0.47377362,femur,2
AW,NT,2,35,3,F,12,L,227.068,1.86e-6,0.0018599999999999999,0.42234648,tibia,2
AW,NT,2,35,3,F,11,L,261.979,1.86e-6,0.0018599999999999999,0.48728093999999994,femur,2
AW,NT,2,35,3,F,11,L,202.319,1.86e-6,0.0018599999999999999,0.37631333999999994,tibia,2
AW,NT,2,35,3,F,10,L,266.728,1.86e-6,0.0018599999999999999,0.49611408,femur,2
AW,NT,2,35,3,F,10,L,224.27,1.86e-6,0.0018599999999999999,0.4171422,tibia,2
AW,NT,2,35,3,F,9,L,243.101,1.86e-6,0.0018599999999999999,0.45216786,femur,2
AW,NT,2,35,3,F,9,L,210.01,1.86e-6,0.0018599999999999999,0.3906186,tibia,2
AW,NT,2,35,3,F,8,L,290.327,1.86e-6,0.0018599999999999999,0.5400082199999999,femur,2
AW,NT,2,35,3,F,8,L,228.079,1.86e-6,0.0018599999999999999,0.42422694,tibia,2
AW,NT,2,35,3,F,7,L,275.071,1.86e-6,0.0018599999999999999,0.51163206,femur,2
AW,NT,2,35,3,F,7,L,215.574,1.86e-6,0.0018599999999999999,0.40096764,tibia,2
AW,NT,2,35,3,F,6,L,283.143,1.86e-6,0.0018599999999999999,0.52664598,femur,2
AW,NT,2,35,3,F,6,L,235.274,1.86e-6,0.0018599999999999999,0.43760963999999997,tibia,2
AW,NT,2,35,3,F,5,L,278.21,1.86e-6,0.0018599999999999999,0.5174705999999999,femur,2
AW,NT,2,35,3,F,5,L,235.204,1.86e-6,0.0018599999999999999,0.43747944,tibia,2
AW,NT,2,35,3,F,4,L,264.197,1.86e-6,0.0018599999999999999,0.49140641999999995,femur,2
AW,NT,2,35,3,F,4,L,232.045,1.86e-6,0.0018599999999999999,0.4316037,tibia,2
AW,NT,2,35,3,F,3,L,281.46,1.86e-6,0.0018599999999999999,0.5235156,femur,2
AW,NT,2,35,3,F,3,L,230.552,1.86e-6,0.0018599999999999999,0.42882671999999994,tibia,2
AW,NT,2,35,3,F,2,L,280.071,1.86e-6,0.0018599999999999999,0.52093206,femur,2
AW,NT,2,35,3,F,2,L,235.185,1.86e-6,0.0018599999999999999,0.4374441,tibia,2
AW,NT,2,35,3,F,1,L,273.146,1.86e-6,0.0018599999999999999,0.50805156,femur,2
AW,NT,2,35,3,F,1,L,215.523,1.86e-6,0.0018599999999999999,0.40087278,tibia,2
AW,NT,2,35,3,M,19,L,260.233,1.86e-6,0.0018599999999999999,0.48403337999999996,femur,2
AW,NT,2,35,3,M,19,L,208.607,1.86e-6,0.0018599999999999999,0.38800902,tibia,2
AW,NT,2,35,3,M,18,L,275.036,1.48e-6,0.00148,0.40705328,femur,2
AW,NT,2,35,3,M,18,L,217.559,1.48e-6,0.00148,0.32198731999999997,tibia,2
AW,NT,2,35,3,M,17,L,260.133,1.86e-6,0.0018599999999999999,0.48384737999999994,femur,2
AW,NT,2,35,3,M,17,L,204.793,1.86e-6,0.0018599999999999999,0.38091498,tibia,2
AW,NT,2,35,3,M,16,L,287.346,1.86e-6,0.0018599999999999999,0.53446356,femur,2
AW,NT,2,35,3,M,16,L,225.109,1.86e-6,0.0018599999999999999,0.41870274,tibia,2
AW,NT,2,35,3,M,15,L,267.38,1.86e-6,0.0018599999999999999,0.49732679999999996,femur,2
AW,NT,2,35,3,M,15,L,227.772,1.86e-6,0.0018599999999999999,0.42365591999999996,tibia,2
AW,NT,2,35,3,M,14,L,278.604,1.86e-6,0.0018599999999999999,0.51820344,femur,2
AW,NT,2,35,3,M,14,L,236.611,1.86e-6,0.0018599999999999999,0.44009645999999997,tibia,2
AW,NT,2,35,3,M,13,L,257.527,1.86e-6,0.0018599999999999999,0.4790002199999999,femur,2
AW,NT,2,35,3,M,13,L,217.754,1.86e-6,0.0018599999999999999,0.40502244,tibia,2
AW,NT,2,35,3,M,12,L,250.056,1.86e-6,0.0018599999999999999,0.46510416,femur,2
AW,NT,2,35,3,M,12,L,200.172,1.86e-6,0.0018599999999999999,0.37231991999999997,tibia,2
AW,NT,2,35,3,M,11,L,260.461,1.86e-6,0.0018599999999999999,0.48445746,femur,2
AW,NT,2,35,3,M,11,L,208.691,1.86e-6,0.0018599999999999999,0.38816525999999996,tibia,2
AW,NT,2,35,3,M,10,L,267.2,1.86e-6,0.0018599999999999999,0.49699199999999993,femur,2
AW,NT,2,35,3,M,10,L,231.366,1.86e-6,0.0018599999999999999,0.43034076,tibia,2
AW,NT,2,35,3,M,9,L,271.465,1.86e-6,0.0018599999999999999,0.5049248999999999,femur,2
AW,NT,2,35,3,M,9,L,218.634,1.86e-6,0.0018599999999999999,0.40665924,tibia,2
AW,NT,2,35,3,M,8,L,255.267,1.86e-6,0.0018599999999999999,0.47479661999999995,femur,2
AW,NT,2,35,3,M,8,L,214.234,1.86e-6,0.0018599999999999999,0.39847524,tibia,2
AW,NT,2,35,3,M,7,L,267.29,1.86e-6,0.0018599999999999999,0.49715940000000003,femur,2
AW,NT,2,35,3,M,7,L,220.912,1.86e-6,0.0018599999999999999,0.41089632,tibia,2
AW,NT,2,35,3,M,6,L,288.647,1.86e-6,0.0018599999999999999,0.53688342,femur,2
AW,NT,2,35,3,M,6,L,241.913,1.86e-6,0.0018599999999999999,0.44995818,tibia,2
AW,NT,2,35,3,M,5,L,296.057,1.86e-6,0.0018599999999999999,0.55066602,femur,2
AW,NT,2,35,3,M,5,L,236.305,1.86e-6,0.0018599999999999999,0.4395273,tibia,2
AW,NT,2,35,3,M,4,L,250.32,1.86e-6,0.0018599999999999999,0.4655952,femur,2
AW,NT,2,35,3,M,4,L,194.651,1.86e-6,0.0018599999999999999,0.36205086,tibia,2
AW,NT,2,35,3,M,3,L,272.265,1.86e-6,0.0018599999999999999,0.5064128999999999,femur,2
AW,NT,2,35,3,M,3,L,225.854,1.86e-6,0.0018599999999999999,0.42008844,tibia,2
AW,NT,2,35,3,M,2,L,275,1.86e-6,0.0018599999999999999,0.5115,femur,2
AW,NT,2,35,3,M,2,L,227.379,1.86e-6,0.0018599999999999999,0.42292493999999997,tibia,2
AW,NT,2,35,3,M,1,L,280.179,1.86e-6,0.0018599999999999999,0.5211329399999999,femur,2
AW,NT,2,35,3,M,1,L,200.861,1.86e-6,0.0018599999999999999,0.37360145999999994,tibia,2
AW,NT,2,35,3,M,20,L,256.462,1.86e-6,0.0018599999999999999,0.47701931999999997,femur,2
AW,NT,2,35,3,M,20,L,224.9,1.86e-6,0.0018599999999999999,0.41831399999999996,tibia,2
AW,NT,3,35,1,F,19,L,307.319,1.86e-6,0.0018599999999999999,0.57161334,femur,0
AW,NT,3,35,1,F,19,L,251.956,1.86e-6,0.0018599999999999999,0.46863815999999997,tibia,0
AW,NT,3,35,1,F,18,L,328.306,1.86e-6,0.0018599999999999999,0.6106491599999999,femur,0
AW,NT,3,35,1,F,18,L,275.282,1.86e-6,0.0018599999999999999,0.51202452,tibia,0
AW,NT,3,35,1,F,17,L,318.148,1.86e-6,0.0018599999999999999,0.59175528,femur,0
AW,NT,3,35,1,F,17,L,278.297,1.86e-6,0.0018599999999999999,0.51763242,tibia,0
AW,NT,3,35,1,F,16,L,339.567,1.86e-6,0.0018599999999999999,0.63159462,femur,0
AW,NT,3,35,1,F,16,L,276.74,1.86e-6,0.0018599999999999999,0.5147364,tibia,0
AW,NT,3,35,1,F,15,L,299.541,1.86e-6,0.0018599999999999999,0.55714626,femur,0
AW,NT,3,35,1,F,15,L,263.154,1.86e-6,0.0018599999999999999,0.48946643999999995,tibia,0
AW,NT,3,35,1,F,14,L,317.025,1.86e-6,0.0018599999999999999,0.5896664999999999,femur,0
AW,NT,3,35,1,F,14,L,275.427,1.86e-6,0.0018599999999999999,0.51229422,tibia,0
AW,NT,3,35,1,F,13,L,318.864,1.86e-6,0.0018599999999999999,0.5930870399999999,femur,0
AW,NT,3,35,1,F,13,L,249.231,1.86e-6,0.0018599999999999999,0.46356965999999994,tibia,0
AW,NT,3,35,1,F,12,L,316.812,1.86e-6,0.0018599999999999999,0.58927032,femur,0
AW,NT,3,35,1,F,12,L,268.794,1.86e-6,0.0018599999999999999,0.49995683999999996,tibia,0
AW,NT,3,35,1,F,11,L,328.635,1.86e-6,0.0018599999999999999,0.6112611,femur,0
AW,NT,3,35,1,F,11,L,275.975,1.86e-6,0.0018599999999999999,0.5133135,tibia,0
AW,NT,3,35,1,F,10,L,323.373,1.86e-6,0.0018599999999999999,0.60147378,femur,0
AW,NT,3,35,1,F,10,L,252.557,1.86e-6,0.0018599999999999999,0.46975601999999994,tibia,0
AW,NT,3,35,1,F,9,L,328.299,1.86e-6,0.0018599999999999999,0.6106361399999999,femur,0
AW,NT,3,35,1,F,9,L,275.485,1.86e-6,0.0018599999999999999,0.5124021,tibia,0
AW,NT,3,35,1,F,8,L,336.933,1.86e-6,0.0018599999999999999,0.6266953799999999,femur,0
AW,NT,3,35,1,F,8,L,271.544,1.86e-6,0.0018599999999999999,0.5050718399999999,tibia,0
AW,NT,3,35,1,F,7,L,322.49,1.86e-6,0.0018599999999999999,0.5998314,femur,0
AW,NT,3,35,1,F,7,L,260.325,1.86e-6,0.0018599999999999999,0.4842044999999999,tibia,0
AW,NT,3,35,1,F,6,L,314.554,1.86e-6,0.0018599999999999999,0.58507044,femur,0
AW,NT,3,35,1,F,6,L,243.446,1.86e-6,0.0018599999999999999,0.45280955999999994,tibia,0
AW,NT,3,35,1,F,5,L,336.073,1.86e-6,0.0018599999999999999,0.6250957799999999,femur,0
AW,NT,3,35,1,F,5,L,281.37,1.86e-6,0.0018599999999999999,0.5233481999999999,tibia,0
AW,NT,3,35,1,F,4,L,317.068,1.86e-6,0.0018599999999999999,0.58974648,femur,0
AW,NT,3,35,1,F,4,L,268.173,1.86e-6,0.0018599999999999999,0.49880178,tibia,0
AW,NT,3,35,1,F,3,L,328.283,1.86e-6,0.0018599999999999999,0.61060638,femur,0
AW,NT,3,35,1,F,3,L,272.415,1.86e-6,0.0018599999999999999,0.5066919,tibia,0
AW,NT,3,35,1,F,2,L,319.953,1.86e-6,0.0018599999999999999,0.5951125799999999,femur,0
AW,NT,3,35,1,F,2,L,263.828,1.86e-6,0.0018599999999999999,0.49072007999999995,tibia,0
AW,NT,3,35,1,F,1,L,332.776,1.86e-6,0.0018599999999999999,0.61896336,femur,0
AW,NT,3,35,1,F,1,L,270.352,1.86e-6,0.0018599999999999999,0.50285472,tibia,0
AW,NT,3,35,1,F,20,L,305.895,1.86e-6,0.0018599999999999999,0.5689646999999999,femur,0
AW,NT,3,35,1,F,20,L,246.002,1.86e-6,0.0018599999999999999,0.45756372,tibia,0
AW,NT,3,35,1,M,19,L,311.464,1.86e-6,0.0018599999999999999,0.57932304,femur,0
AW,NT,3,35,1,M,19,L,266.745,1.86e-6,0.0018599999999999999,0.49614569999999997,tibia,0
AW,NT,3,35,1,M,18,L,306.15,1.86e-6,0.0018599999999999999,0.5694389999999999,femur,0
AW,NT,3,35,1,M,18,L,252.634,1.86e-6,0.0018599999999999999,0.46989923999999994,tibia,0
AW,NT,3,35,1,M,17,L,313.064,1.86e-6,0.0018599999999999999,0.58229904,femur,0
AW,NT,3,35,1,M,17,L,258.55,1.86e-6,0.0018599999999999999,0.48090299999999997,tibia,0
AW,NT,3,35,1,M,16,L,320,1.86e-6,0.0018599999999999999,0.5952,femur,0
AW,NT,3,35,1,M,16,L,261.297,1.86e-6,0.0018599999999999999,0.48601242,tibia,0
AW,NT,3,35,1,M,15,L,323.2,1.86e-6,0.0018599999999999999,0.6011519999999999,femur,0
AW,NT,3,35,1,M,15,L,263.463,1.86e-6,0.0018599999999999999,0.49004118,tibia,0
AW,NT,3,35,1,M,14,L,315.835,1.86e-6,0.0018599999999999999,0.5874531,femur,0
AW,NT,3,35,1,M,14,L,256.096,1.86e-6,0.0018599999999999999,0.47633855999999997,tibia,0
AW,NT,3,35,1,M,13,L,307.963,1.86e-6,0.0018599999999999999,0.57281118,femur,0
AW,NT,3,35,1,M,13,L,250.599,1.86e-6,0.0018599999999999999,0.46611413999999995,tibia,0
AW,NT,3,35,1,M,12,L,311.45,1.86e-6,0.0018599999999999999,0.579297,femur,0
AW,NT,3,35,1,M,12,L,261.197,1.86e-6,0.0018599999999999999,0.48582642,tibia,0
AW,NT,3,35,1,M,11,L,318.209,1.86e-6,0.0018599999999999999,0.59186874,femur,0
AW,NT,3,35,1,M,11,L,260.432,1.86e-6,0.0018599999999999999,0.48440352,tibia,0
AW,NT,3,35,1,M,10,L,326.369,1.86e-6,0.0018599999999999999,0.60704634,femur,0
AW,NT,3,35,1,M,10,L,266.833,1.86e-6,0.0018599999999999999,0.49630938,tibia,0
AW,NT,3,35,1,M,9,L,331.041,1.86e-6,0.0018599999999999999,0.6157362599999999,femur,0
AW,NT,3,35,1,M,9,L,270.254,1.86e-6,0.0018599999999999999,0.50267244,tibia,0
AW,NT,3,35,1,M,8,L,334.887,1.86e-6,0.0018599999999999999,0.6228898199999999,femur,0
AW,NT,3,35,1,M,8,L,273.007,1.86e-6,0.0018599999999999999,0.5077930199999999,tibia,0
AW,NT,3,35,1,M,7,L,316.057,1.86e-6,0.0018599999999999999,0.58786602,femur,0
AW,NT,3,35,1,M,7,L,257.117,1.86e-6,0.0018599999999999999,0.47823762000000003,tibia,0
AW,NT,3,35,1,M,6,L,283.753,1.86e-6,0.0018599999999999999,0.5277805799999999,femur,0
AW,NT,3,35,1,M,6,L,233.112,1.86e-6,0.0018599999999999999,0.43358831999999997,tibia,0
AW,NT,3,35,1,M,5,L,309.968,1.86e-6,0.0018599999999999999,0.57654048,femur,0
AW,NT,3,35,1,M,5,L,252.723,1.86e-6,0.0018599999999999999,0.47006478,tibia,0
AW,NT,3,35,1,M,4,L,313.255,1.86e-6,0.0018599999999999999,0.5826543,femur,0
AW,NT,3,35,1,M,4,L,271.017,1.86e-6,0.0018599999999999999,0.50409162,tibia,0
